索引id	武将等级	兵种ID	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
2014167	140	5	0	89517	1344790	5818	55908	55908	1633	1633	1633	1633	1633	1633	454	454	454	454	454	1000	0	545	1273	8	1
2014168	140	5	0	90342	1357147	5822	56423	56423	1642	1642	1642	1642	1642	1642	457	457	457	457	457	1005	0	548	1280	8	1
2014169	141	5	0	90968	1366527	5826	56814	56814	1648	1648	1648	1648	1648	1648	458	458	458	458	458	1009	0	550	1285	8	1
2014170	141	5	0	91591	1375872	5829	57203	57203	1655	1655	1655	1655	1655	1655	460	460	460	460	460	1013	0	552	1290	8	1
2014171	141	5	0	92412	1388194	5833	57716	57716	1663	1663	1663	1663	1663	1663	463	463	463	463	463	1018	0	555	1296	8	1
2014172	142	5	0	93036	1397551	5836	58106	58106	1669	1669	1669	1669	1669	1669	464	464	464	464	464	1022	0	557	1301	8	1
2014173	142	5	0	93424	1403374	5840	58348	58348	1676	1676	1676	1676	1676	1676	466	466	466	466	466	1026	0	560	1306	8	1
2014174	142	5	0	93692	1407405	5842	58516	58516	1680	1680	1680	1680	1680	1680	467	467	467	467	467	1029	0	561	1310	8	1
2014175	142	5	0	94081	1413233	5845	58759	58759	1687	1687	1687	1687	1687	1687	469	469	469	469	469	1033	0	563	1315	8	1
2014176	143	5	0	94350	1417269	5847	58927	58927	1691	1691	1691	1691	1691	1691	470	470	470	470	470	1035	0	565	1318	8	1
2014177	143	5	0	94966	1426525	5850	59306	59306	1697	1697	1697	1697	1697	1697	472	472	472	472	472	1039	0	567	1323	8	1
2014178	143	5	0	95779	1438723	5855	59807	59807	1706	1706	1706	1706	1706	1706	475	475	475	475	475	1045	0	570	1330	8	1
2014179	144	5	0	96397	1447990	5858	60187	60187	1712	1712	1712	1712	1712	1712	476	476	476	476	476	1049	0	572	1335	8	1
2014180	144	5	0	96789	1453882	5861	60432	60432	1719	1719	1719	1719	1719	1719	478	478	478	478	478	1053	0	574	1340	8	1
2014181	144	5	0	97303	1461590	5865	60753	60753	1727	1727	1727	1727	1727	1727	481	481	481	481	481	1058	0	577	1346	8	1
2014182	145	5	0	97695	1467489	5869	60998	60998	1734	1734	1734	1734	1734	1734	482	482	482	482	482	1062	0	579	1352	8	1
2014183	145	5	0	98090	1473411	5872	61245	61245	1740	1740	1740	1740	1740	1740	484	484	484	484	484	1066	0	581	1357	8	1
2014184	145	5	0	98363	1477516	5874	61415	61415	1745	1745	1745	1745	1745	1745	485	485	485	485	485	1068	0	583	1360	8	1
2014185	145	5	0	98758	1483444	5877	61662	61662	1751	1751	1751	1751	1751	1751	487	487	487	487	487	1072	0	585	1365	8	1
2014186	146	5	0	99032	1487554	5880	61833	61833	1756	1756	1756	1756	1756	1756	488	488	488	488	488	1075	0	586	1368	8	1
2014187	146	5	0	99696	1497496	5883	62247	62247	1762	1762	1762	1762	1762	1762	490	490	490	490	490	1079	0	588	1374	8	1
2014188	146	5	0	100571	1510604	5887	62793	62793	1771	1771	1771	1771	1771	1771	493	493	493	493	493	1084	0	591	1380	8	1
2014189	147	5	0	101235	1520559	5890	63207	63207	1778	1778	1778	1778	1778	1778	494	494	494	494	494	1088	0	593	1385	8	1
2014190	147	5	0	101635	1526556	5894	63456	63456	1784	1784	1784	1784	1784	1784	496	496	496	496	496	1093	0	596	1391	8	1
2014191	147	5	0	102157	1534396	5898	63783	63783	1793	1793	1793	1793	1793	1793	499	499	499	499	499	1098	0	599	1397	8	1
2014192	148	5	0	102557	1540401	5902	64033	64033	1800	1800	1800	1800	1800	1800	501	501	501	501	501	1102	0	601	1403	8	1
2014193	148	5	0	102959	1546432	5905	64284	64284	1806	1806	1806	1806	1806	1806	502	502	502	502	502	1106	0	603	1408	8	1
2014194	148	5	0	103238	1550617	5907	64458	64458	1811	1811	1811	1811	1811	1811	504	504	504	504	504	1109	0	605	1411	8	1
2014195	148	5	0	103640	1556655	5910	64709	64709	1817	1817	1817	1817	1817	1817	506	506	506	506	506	1113	0	607	1416	8	1
2014196	149	5	0	103919	1560844	5913	64883	64883	1822	1822	1822	1822	1822	1822	507	507	507	507	507	1115	0	608	1420	8	1
2014197	149	5	0	104323	1566912	5916	65136	65136	1828	1828	1828	1828	1828	1828	509	509	509	509	509	1120	0	610	1425	8	1
2014198	149	5	0	104852	1574843	5920	65466	65466	1837	1837	1837	1837	1837	1837	511	511	511	511	511	1125	0	613	1432	8	1
2014199	150	5	0	105257	1580918	5924	65719	65719	1844	1844	1844	1844	1844	1844	513	513	513	513	513	1129	0	616	1437	8	1
2014200	150	5	0	105879	1590265	5929	66108	66108	1855	1855	1855	1855	1855	1855	516	516	516	516	516	1136	0	619	1446	8	1
2014201	151	5	0	106503	1599617	5935	66497	66497	1866	1866	1866	1866	1866	1866	519	519	519	519	519	1143	0	623	1455	8	1
2014202	152	5	0	107779	1618777	5946	67294	67294	1889	1889	1889	1889	1889	1889	525	525	525	525	525	1157	0	631	1472	8	1
2014203	153	5	0	117019	1757215	5957	73066	73066	1911	1911	1911	1911	1911	1911	532	532	532	532	532	1170	0	638	1490	8	1
2014204	154	5	0	118311	1776593	5969	73872	73872	1934	1934	1934	1934	1934	1934	538	538	538	538	538	1184	0	646	1507	8	1
2014205	154	5	0	118978	1786611	5975	74289	74289	1945	1945	1945	1945	1945	1945	541	541	541	541	541	1191	0	650	1516	8	1
2014206	155	5	0	119646	1796635	5980	74707	74707	1957	1957	1957	1957	1957	1957	544	544	544	544	544	1198	0	653	1525	8	1
2014207	156	5	0	120944	1816103	5992	75517	75517	1980	1980	1980	1980	1980	1980	551	551	551	551	551	1212	0	661	1543	8	1
2014208	157	5	0	122244	1835610	6003	76329	76329	2003	2003	2003	2003	2003	2003	557	557	557	557	557	1226	0	669	1561	8	1
2014209	158	5	0	123551	1855206	6015	77144	77144	2026	2026	2026	2026	2026	2026	564	564	564	564	564	1241	0	676	1579	8	1
2014210	159	5	0	124863	1874889	6027	77964	77964	2049	2049	2049	2049	2049	2049	570	570	570	570	570	1255	0	684	1597	8	1
2014211	160	5	0	126326	1896741	6038	78872	78872	2073	2073	2073	2073	2073	2073	577	577	577	577	577	1269	0	692	1616	9	1
2014212	161	5	0	128388	1927607	6050	80153	80153	2096	2096	2096	2096	2096	2096	583	583	583	583	583	1284	0	700	1634	9	1
2014213	162	5	0	130470	1958771	6062	81447	81447	2120	2120	2120	2120	2120	2120	590	590	590	590	590	1298	0	708	1652	9	1
2014214	163	5	0	132651	1991425	6074	82803	82803	2144	2144	2144	2144	2144	2144	596	596	596	596	596	1313	0	716	1671	9	1
2014215	163	5	0	133731	2007583	6080	83474	83474	2155	2155	2155	2155	2155	2155	600	600	600	600	600	1320	0	720	1680	9	1
2014216	164	5	0	134811	2023751	6086	84145	84145	2167	2167	2167	2167	2167	2167	603	603	603	603	603	1327	0	724	1689	9	1
2014217	165	5	0	136949	2055758	6098	85474	85474	2191	2191	2191	2191	2191	2191	610	610	610	610	610	1342	0	732	1708	9	1
2014218	166	5	0	139108	2088072	6110	86815	86815	2216	2216	2216	2216	2216	2216	616	616	616	616	616	1357	0	740	1727	9	1
2014219	167	5	0	141287	2120688	6122	88169	88169	2240	2240	2240	2240	2240	2240	623	623	623	623	623	1372	0	748	1746	9	1
2014220	168	5	0	143487	2153613	6134	89536	89536	2264	2264	2264	2264	2264	2264	630	630	630	630	630	1387	0	756	1765	9	1
2014221	169	5	0	145707	2186844	6147	90916	90916	2289	2289	2289	2289	2289	2289	637	637	637	637	637	1402	0	764	1784	9	1
2014222	170	5	0	147948	2220376	6159	92308	92308	2313	2313	2313	2313	2313	2313	644	644	644	644	644	1417	0	772	1803	9	1
2014223	171	5	0	150211	2254238	6171	93714	93714	2338	2338	2338	2338	2338	2338	650	650	650	650	650	1432	0	781	1822	9	1
2014224	172	5	0	152494	2288410	6184	95132	95132	2363	2363	2363	2363	2363	2363	657	657	657	657	657	1447	0	789	1842	9	1
2014225	172	5	0	153670	2306009	6190	95863	95863	2375	2375	2375	2375	2375	2375	661	661	661	661	661	1455	0	793	1851	9	1
2014226	173	5	0	154846	2323619	6196	96594	96594	2388	2388	2388	2388	2388	2388	664	664	664	664	664	1462	0	797	1861	9	1
2014227	174	5	0	157173	2358440	6209	98040	98040	2413	2413	2413	2413	2413	2413	671	671	671	671	671	1478	0	806	1881	9	1
2014228	175	5	0	159521	2393576	6221	99498	99498	2438	2438	2438	2438	2438	2438	678	678	678	678	678	1493	0	814	1900	9	1
2014229	176	5	0	161891	2429048	6234	100971	100971	2463	2463	2463	2463	2463	2463	685	685	685	685	685	1508	0	823	1920	9	1
2014230	177	5	0	164284	2464848	6247	102457	102457	2489	2489	2489	2489	2489	2489	692	692	692	692	692	1524	0	831	1940	9	1
2014231	178	5	0	166698	2500972	6260	103956	103956	2514	2514	2514	2514	2514	2514	700	700	700	700	700	1540	0	840	1960	9	1
2014232	179	5	0	169135	2537438	6272	105470	105470	2540	2540	2540	2540	2540	2540	707	707	707	707	707	1555	0	848	1980	9	1
2014233	180	6	0	172394	2586285	6285	107502	107502	2565	2565	2565	2565	2565	2565	714	714	714	714	714	1571	0	857	2000	10	1
2014234	181	6	0	176403	2646427	6298	110005	110005	2591	2591	2591	2591	2591	2591	721	721	721	721	721	1587	0	865	2020	10	1
2014235	181	6	0	177931	2669347	6305	110958	110958	2604	2604	2604	2604	2604	2604	725	725	725	725	725	1595	0	870	2030	10	1
2014236	182	6	0	179460	2692280	6311	111912	111912	2617	2617	2617	2617	2617	2617	728	728	728	728	728	1603	0	874	2040	10	1
2014237	183	6	0	182475	2737521	6324	113794	113794	2643	2643	2643	2643	2643	2643	736	736	736	736	736	1619	0	883	2060	10	1
2014238	184	6	0	185505	2782975	6337	115684	115684	2670	2670	2670	2670	2670	2670	743	743	743	743	743	1635	0	891	2081	10	1
2014239	185	6	0	188550	2828645	6351	117584	117584	2696	2696	2696	2696	2696	2696	750	750	750	750	750	1651	0	900	2101	10	1
2014240	186	6	0	191725	2876281	6364	119565	119565	2722	2722	2722	2722	2722	2722	758	758	758	758	758	1667	0	909	2122	10	1
2014241	187	6	0	194800	2922418	6377	121484	121484	2749	2749	2749	2749	2749	2749	765	765	765	765	765	1683	0	918	2143	10	1
2014242	188	6	0	197890	2968777	6391	123412	123412	2776	2776	2776	2776	2776	2776	772	772	772	772	772	1700	0	927	2163	10	1
2014243	189	6	0	202012	3030634	6404	125985	125985	2802	2802	2802	2802	2802	2802	780	780	780	780	780	1716	0	936	2184	10	1
2014244	190	6	0	205133	3077450	6417	127932	127932	2829	2829	2829	2829	2829	2829	787	787	787	787	787	1733	0	945	2205	10	1
2014245	191	6	0	208269	3124488	6431	129888	129888	2856	2856	2856	2856	2856	2856	795	795	795	795	795	1749	0	954	2226	10	1
2014246	191	6	0	209876	3148604	6438	130891	130891	2870	2870	2870	2870	2870	2870	799	799	799	799	799	1757	0	958	2237	10	1
2014247	192	6	0	211485	3172735	6445	131895	131895	2883	2883	2883	2883	2883	2883	802	802	802	802	802	1766	0	963	2247	10	1
2014248	193	6	0	214652	3220255	6458	133871	133871	2911	2911	2911	2911	2911	2911	810	810	810	810	810	1782	0	972	2269	10	1
2014249	194	6	0	217835	3268005	6472	135857	135857	2938	2938	2938	2938	2938	2938	818	818	818	818	818	1799	0	981	2290	10	1
2014250	195	6	0	220719	3311211	6486	137656	137656	2965	2965	2965	2965	2965	2965	825	825	825	825	825	1816	0	990	2311	10	1
2014251	196	6	0	223618	3354635	6500	139463	139463	2993	2993	2993	2993	2993	2993	833	833	833	833	833	1833	0	1000	2333	10	1
2014252	197	6	0	226503	3397867	6513	141263	141263	3021	3021	3021	3021	3021	3021	841	841	841	841	841	1850	0	1009	2354	10	1
2014253	198	6	0	229329	3440205	6527	143025	143025	3048	3048	3048	3048	3048	3048	848	848	848	848	848	1867	0	1018	2376	10	1
2014254	199	6	0	232168	3482733	6541	144795	144795	3076	3076	3076	3076	3076	3076	856	856	856	856	856	1884	0	1027	2398	10	1
2014255	200	6	0	235016	3525404	6555	146571	146571	3104	3104	3104	3104	3104	3104	864	864	864	864	864	1901	0	1037	2420	10	2
2014256	200	6	0	236482	3547372	6562	147485	147485	3118	3118	3118	3118	3118	3118	868	868	868	868	868	1910	0	1041	2431	10	2
2014257	201	6	0	237949	3569352	6569	148400	148400	3132	3132	3132	3132	3132	3132	872	872	872	872	872	1918	0	1046	2442	10	2
2014258	202	6	0	240821	3612377	6584	150191	150191	3161	3161	3161	3161	3161	3161	880	880	880	880	880	1936	0	1056	2464	10	2
2014259	203	6	0	243703	3655561	6598	151988	151988	3189	3189	3189	3189	3189	3189	887	887	887	887	887	1953	0	1065	2486	10	2
2014260	204	6	0	246596	3698898	6612	153792	153792	3218	3218	3218	3218	3218	3218	895	895	895	895	895	1970	0	1075	2508	10	2
2014261	205	6	0	249501	3742426	6626	155603	155603	3246	3246	3246	3246	3246	3246	903	903	903	903	903	1988	0	1084	2530	10	2
2014262	206	6	0	252416	3786101	6641	157421	157421	3275	3275	3275	3275	3275	3275	911	911	911	911	911	2006	0	1094	2553	10	2
2014263	207	6	0	255343	3829958	6655	159246	159246	3304	3304	3304	3304	3304	3304	919	919	919	919	919	2023	0	1103	2575	10	2
2014264	208	6	0	258281	3873977	6670	161078	161078	3333	3333	3333	3333	3333	3333	927	927	927	927	927	2041	0	1113	2598	10	2
2014265	209	6	0	261230	3918166	6684	162917	162917	3362	3362	3362	3362	3362	3362	936	936	936	936	936	2059	0	1123	2620	10	2
2014266	209	6	0	262852	3942524	6692	163928	163928	3376	3376	3376	3376	3376	3376	940	940	940	940	940	2068	0	1128	2632	10	2
2014267	210	6	0	264474	3966897	6699	164940	164940	3391	3391	3391	3391	3391	3391	944	944	944	944	944	2077	0	1132	2643	10	2
2014268	211	6	0	267828	4017283	6714	167031	167031	3420	3420	3420	3420	3420	3420	952	952	952	952	952	2095	0	1142	2666	10	2
2014269	212	6	0	271020	4065244	6728	169022	169022	3449	3449	3449	3449	3449	3449	960	960	960	960	960	2113	0	1152	2689	10	2
2014270	213	6	0	274225	4113387	6743	171020	171020	3479	3479	3479	3479	3479	3479	968	968	968	968	968	2131	0	1162	2712	10	2
2014271	214	6	0	277442	4161720	6758	173027	173027	3509	3509	3509	3509	3509	3509	976	976	976	976	976	2149	0	1172	2735	10	2
2014272	215	6	0	280672	4210246	6773	175041	175041	3538	3538	3538	3538	3538	3538	985	985	985	985	985	2167	0	1182	2758	10	2
2014273	216	6	0	285962	4289795	6788	178354	178354	3568	3568	3568	3568	3568	3568	993	993	993	993	993	2185	0	1192	2781	10	2
2014274	217	6	0	289217	4338697	6803	180384	180384	3598	3598	3598	3598	3598	3598	1001	1001	1001	1001	1001	2203	0	1202	2805	10	2
2014275	218	6	0	292487	4387818	6818	182423	182423	3628	3628	3628	3628	3628	3628	1010	1010	1010	1010	1010	2222	0	1212	2828	10	2
2014276	218	6	0	294172	4413136	6825	183474	183474	3643	3643	3643	3643	3643	3643	1014	1014	1014	1014	1014	2231	0	1217	2840	10	2
2014277	219	6	0	295858	4438469	6833	184525	184525	3658	3658	3658	3658	3658	3658	1018	1018	1018	1018	1018	2240	0	1222	2852	10	2
2014278	220	6	0	299153	4487968	6848	186580	186580	3688	3688	3688	3688	3688	3688	1026	1026	1026	1026	1026	2259	0	1232	2875	10	3
2014279	221	6	0	302867	4543757	6863	188895	188895	3719	3719	3719	3719	3719	3719	1035	1035	1035	1035	1035	2277	0	1242	2899	10	3
2014280	222	6	0	306596	4599786	6879	191221	191221	3749	3749	3749	3749	3749	3749	1043	1043	1043	1043	1043	2296	0	1252	2923	10	3
2014281	223	6	0	310340	4656018	6894	193554	193554	3780	3780	3780	3780	3780	3780	1052	1052	1052	1052	1052	2315	0	1262	2946	10	3
2014282	224	6	0	315127	4727931	6909	196540	196540	3811	3811	3811	3811	3811	3811	1061	1061	1061	1061	1061	2334	0	1273	2970	10	3
2014283	225	6	0	319119	4787834	6925	199034	199034	3841	3841	3841	3841	3841	3841	1069	1069	1069	1069	1069	2353	0	1283	2994	10	3
2014284	226	6	0	323128	4847978	6940	201538	201538	3872	3872	3872	3872	3872	3872	1078	1078	1078	1078	1078	2372	0	1293	3018	10	3
2014285	227	6	0	327150	4908336	6956	204051	204051	3903	3903	3903	3903	3903	3903	1086	1086	1086	1086	1086	2391	0	1304	3043	10	3
2014286	227	6	0	329220	4939384	6964	205344	205344	3919	3919	3919	3919	3919	3919	1091	1091	1091	1091	1091	2400	0	1309	3055	10	3
2014287	228	6	0	331290	4970450	6971	206637	206637	3935	3935	3935	3935	3935	3935	1095	1095	1095	1095	1095	2410	0	1314	3067	10	3
2014288	229	6	0	335340	5031220	6987	209168	209168	3966	3966	3966	3966	3966	3966	1104	1104	1104	1104	1104	2429	0	1325	3091	10	3
2014289	230	6	0	339354	5091445	7003	211675	211675	3997	3997	3997	3997	3997	3997	1112	1112	1112	1112	1112	2448	0	1335	3116	10	3
2014290	231	6	0	353563	5304748	7019	220556	220556	4029	4029	4029	4029	4029	4029	1121	1121	1121	1121	1121	2467	0	1346	3140	10	3
2014291	232	6	0	357612	5365500	7034	223086	223086	4060	4060	4060	4060	4060	4060	1130	1130	1130	1130	1130	2487	0	1356	3165	10	3
2014292	233	6	0	361676	5426489	7050	225625	225625	4092	4092	4092	4092	4092	4092	1139	1139	1139	1139	1139	2506	0	1367	3190	10	3
2014293	234	6	0	365757	5487716	7066	228174	228174	4124	4124	4124	4124	4124	4124	1148	1148	1148	1148	1148	2525	0	1377	3214	10	3
2014294	235	6	0	369853	5549180	7082	230733	230733	4156	4156	4156	4156	4156	4156	1157	1157	1157	1157	1157	2545	0	1388	3239	10	3
2014295	236	6	0	373965	5610883	7098	233302	233302	4188	4188	4188	4188	4188	4188	1165	1165	1165	1165	1165	2565	0	1399	3264	10	3
2014296	236	6	0	376220	5644721	7106	234710	234710	4204	4204	4204	4204	4204	4204	1170	1170	1170	1170	1170	2575	0	1404	3277	10	3
2014297	237	6	0	378477	5678578	7114	236120	236120	4220	4220	4220	4220	4220	4220	1174	1174	1174	1174	1174	2584	0	1409	3289	10	3
2014298	238	6	0	382626	5740836	7131	238712	238712	4252	4252	4252	4252	4252	4252	1183	1183	1183	1183	1183	2604	0	1420	3314	10	3
2014299	239	6	0	386793	5803367	7147	241315	241315	4284	4284	4284	4284	4284	4284	1192	1192	1192	1192	1192	2624	0	1431	3340	10	3
2014300	240	6	0	390510	5858723	7163	243622	243622	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
2014301	242	6	0	400106	6001875	7196	249588	249588	4382	4382	4382	4382	4382	4382	1220	1220	1220	1220	1220	2684	0	1464	3416	10	4
2014302	245	6	0	411838	6176675	7245	256873	256873	4481	4481	4481	4481	4481	4481	1247	1247	1247	1247	1247	2744	0	1497	3493	10	4
2014303	247	6	0	419997	6298260	7278	261940	261940	4547	4547	4547	4547	4547	4547	1266	1266	1266	1266	1266	2785	0	1519	3544	10	4
2014304	250	6	0	431988	6476923	7329	269385	269385	4647	4647	4647	4647	4647	4647	1293	1293	1293	1293	1293	2846	0	1552	3623	10	4
2014305	252	6	0	440333	6601281	7362	274567	274567	4715	4715	4715	4715	4715	4715	1312	1312	1312	1312	1312	2888	0	1575	3675	10	4
2014306	254	6	0	449804	6742539	7396	280452	280452	4783	4783	4783	4783	4783	4783	1331	1331	1331	1331	1331	2929	0	1597	3728	10	4
2014307	257	6	0	462176	6926870	7448	288133	288133	4885	4885	4885	4885	4885	4885	1360	1360	1360	1360	1360	2992	0	1632	3808	10	4
2014308	259	6	0	470712	7054084	7482	293434	293434	4954	4954	4954	4954	4954	4954	1379	1379	1379	1379	1379	3034	0	1655	3862	10	4
2014309	262	6	0	483640	7246733	7535	301460	301460	5058	5058	5058	5058	5058	5058	1408	1408	1408	1408	1408	3098	0	1690	3943	10	5
2014310	264	6	0	493270	7391116	7570	307466	307466	5128	5128	5128	5128	5128	5128	1427	1427	1427	1427	1427	3141	0	1713	3998	10	5
2014311	266	6	0	504335	7558182	7605	314402	314402	5199	5199	5199	5199	5199	5199	1447	1447	1447	1447	1447	3184	0	1736	4052	10	5
2014312	269	6	0	520650	7804555	7658	324630	324630	5305	5305	5305	5305	5305	5305	1477	1477	1477	1477	1477	3249	0	1772	4135	10	5
2014313	271	6	0	531948	7975145	7694	331713	331713	5377	5377	5377	5377	5377	5377	1497	1497	1497	1497	1497	3293	0	1796	4191	10	5
2014314	274	6	0	548594	8226534	7748	342148	342148	5485	5485	5485	5485	5485	5485	1527	1527	1527	1527	1527	3359	0	1832	4275	10	5
2014315	276	6	0	560133	8400744	7785	349381	349381	5557	5557	5557	5557	5557	5557	1547	1547	1547	1547	1547	3404	0	1856	4332	10	5
2014316	278	6	0	571770	8576457	7821	356676	356676	5630	5630	5630	5630	5630	5630	1567	1567	1567	1567	1567	3448	0	1881	4389	10	5
2014317	281	6	0	590453	8858458	7876	368382	368382	5741	5741	5741	5741	5741	5741	1598	1598	1598	1598	1598	3516	0	1917	4475	10	6
2014318	283	6	0	603315	9052568	7914	376440	376440	5815	5815	5815	5815	5815	5815	1618	1618	1618	1618	1618	3561	0	1942	4532	10	6
2014319	286	6	0	622271	9338689	7970	388316	388316	5926	5926	5926	5926	5926	5926	1650	1650	1650	1650	1650	3630	0	1980	4620	10	6
2014320	288	6	0	639841	9602866	8007	399292	399292	6001	6001	6001	6001	6001	6001	1670	1670	1670	1670	1670	3676	0	2005	4678	10	6
2014321	290	6	0	654093	9816503	8045	408158	408158	6077	6077	6077	6077	6077	6077	1691	1691	1691	1691	1691	3722	0	2030	4737	10	6
2014322	293	6	0	675795	10141811	8102	421656	421656	6191	6191	6191	6191	6191	6191	1723	1723	1723	1723	1723	3792	0	2068	4826	10	6
2014323	295	6	0	703033	10549092	8140	438642	438642	6268	6268	6268	6268	6268	6268	1744	1744	1744	1744	1744	3838	0	2093	4885	10	6
2014324	298	6	0	724553	10871650	8198	452026	452026	6383	6383	6383	6383	6383	6383	1777	1777	1777	1777	1777	3909	0	2132	4976	10	6
2014325	300	6	0	739470	11095248	8237	461305	461305	6461	6461	6461	6461	6461	6461	1798	1798	1798	1798	1798	3957	0	2158	5036	10	7
2014326	302	6	0	757284	11362335	8276	472393	472393	6539	6539	6539	6539	6539	6539	1820	1820	1820	1820	1820	4005	0	2184	5097	10	7
2014327	305	6	0	779559	11696230	8335	486248	486248	6657	6657	6657	6657	6657	6657	1853	1853	1853	1853	1853	4077	0	2223	5189	10	7
2014328	307	6	0	795133	11929709	8375	495936	495936	6736	6736	6736	6736	6736	6736	1875	1875	1875	1875	1875	4125	0	2250	5250	10	7
2014329	310	6	0	818044	12273168	8435	510187	510187	6855	6855	6855	6855	6855	6855	1908	1908	1908	1908	1908	4198	0	2290	5343	10	7
2014330	312	6	0	834200	12515459	8475	520235	520235	6935	6935	6935	6935	6935	6935	1930	1930	1930	1930	1930	4247	0	2316	5406	10	7
2014331	314	6	0	851493	12775192	8515	530984	530984	7015	7015	7015	7015	7015	7015	1953	1953	1953	1953	1953	4297	0	2343	5468	10	7
2014332	317	6	0	876968	13157831	8576	546817	546817	7137	7137	7137	7137	7137	7137	1987	1987	1987	1987	1987	4371	0	2384	5563	10	7
2014333	319	6	0	894637	13423208	8617	557799	557799	7218	7218	7218	7218	7218	7218	2009	2009	2009	2009	2009	4421	0	2411	5627	10	7
2014334	322	6	0	921184	13821939	8679	574298	574298	7342	7342	7342	7342	7342	7342	2043	2043	2043	2043	2043	4496	0	2452	5723	10	8
2014335	324	6	0	940875	14117684	8720	586540	586540	7424	7424	7424	7424	7424	7424	2066	2066	2066	2066	2066	4547	0	2480	5787	10	8
2014336	326	6	0	959629	14399365	8762	598197	598197	7507	7507	7507	7507	7507	7507	2090	2090	2090	2090	2090	4598	0	2508	5852	10	8
2014337	329	6	0	988391	14831360	8824	616074	616074	7632	7632	7632	7632	7632	7632	2124	2124	2124	2124	2124	4674	0	2549	5949	10	8
