编号	主怪	战斗力	位置1	位置2	位置3	位置4	位置5	位置6	位置7	位置8	位置9	英雄模板ID1	英雄模板ID2	英雄模板ID3	英雄模板ID4	英雄模板ID5	英雄模板ID6	英雄模板ID7	英雄模板ID8	英雄模板ID9
3006282	2	53630946	0	3011282	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006283	2	54162079	0	3011283	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006284	2	54694920	0	3011284	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006285	2	55229174	0	3011285	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006286	2	55765121	0	3011286	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006287	2	56302676	0	3011287	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006288	2	57228344	0	3011288	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006289	2	57809064	0	3011289	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006290	2	58391357	0	3011290	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006291	2	59032477	0	3011291	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006292	2	59619665	0	3011292	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006293	2	60208464	0	3011293	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006294	2	61898949	0	3011294	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006295	2	62491315	0	3011295	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006296	2	63085470	0	3011296	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006297	2	63681657	0	3011297	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006298	2	64279471	0	3011298	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006299	2	64879147	0	3011299	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006300	2	65531830	0	3011300	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006301	2	66281113	0	3011301	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006302	2	66982033	0	3011302	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006303	2	67590131	0	3011303	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006304	2	68200753	0	3011304	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006305	2	68820674	0	3011305	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006306	2	69442521	0	3011306	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006307	2	70066113	0	3011307	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006308	2	70691782	0	3011308	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006309	2	71319249	0	3011309	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006310	2	71948599	0	3011310	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006311	2	72579973	0	3011311	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006312	2	73235299	0	3011312	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006313	2	73925621	0	3011313	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006314	2	74617980	0	3011314	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006315	2	75312424	0	3011315	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006316	2	76008984	0	3011316	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006317	2	76708083	0	3011317	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006318	2	77409296	0	3011318	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006319	2	78112462	0	3011319	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006320	2	78879551	0	3011320	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006321	2	79611196	0	3011321	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006322	2	80344864	0	3011322	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006323	2	81080816	0	3011323	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006324	2	81913277	0	3011324	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006325	2	82653726	0	3011325	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006326	2	83396481	0	3011326	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006327	2	84140904	0	3011327	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006328	2	84986607	0	3011328	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006329	2	85737395	0	3011329	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006330	2	86490787	0	3011330	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006331	2	87246705	0	3011331	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006332	2	88004979	0	3011332	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006333	2	88765588	0	3011333	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006334	2	89528539	0	3011334	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006335	2	90293902	0	3011335	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006336	2	91072317	0	3011336	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006337	2	91896189	0	3011337	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006338	2	92722706	0	3011338	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006339	2	93551606	0	3011339	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006340	2	94457309	0	3011340	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006341	2	95316483	0	3011341	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006342	2	96178268	0	3011342	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006343	2	97137317	0	3011343	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006344	2	98004139	0	3011344	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006345	2	98873338	0	3011345	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006346	2	99745660	0	3011346	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006347	2	100620254	0	3011347	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006348	2	101497233	0	3011348	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006349	2	102377247	0	3011349	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006350	2	103259888	0	3011350	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006351	2	104145309	0	3011351	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006352	2	105033690	0	3011352	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006353	2	105924845	0	3011353	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006354	2	106818460	0	3011354	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006355	2	107714922	0	3011355	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006356	2	108614275	0	3011356	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006357	2	109516520	0	3011357	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006358	2	110421468	0	3011358	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006359	2	111329410	0	3011359	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3006360	2	112923875	0	3011360	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	0
3007001	2	15522	0	3011001	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007002	2	16487	0	3011002	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007003	2	17400	0	3011003	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007004	2	18432	0	3011004	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007005	2	19468	0	3011005	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007006	2	20763	0	3011006	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007007	2	21842	0	3011007	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007008	2	23140	0	3011008	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007009	2	24303	0	3011009	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007010	2	26716	0	3011010	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007011	2	37879	0	3011011	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007012	2	47717	0	3011012	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007013	2	49429	0	3011013	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007014	2	51124	0	3011014	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007015	2	52910	0	3011015	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007016	2	66708	0	3011016	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007017	2	68495	0	3011017	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007018	2	70281	0	3011018	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007019	2	72100	0	3011019	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007020	2	73893	0	3011020	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007021	2	88085	0	3011021	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007022	2	90466	0	3011022	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007023	2	92532	0	3011023	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007024	2	94719	0	3011024	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007025	2	97025	0	3011025	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007026	2	99341	0	3011026	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007027	2	101652	0	3011027	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007028	2	103955	0	3011028	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007029	2	106336	0	3011029	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007030	2	111753	0	3011030	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007031	2	117460	0	3011031	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007032	2	123077	0	3011032	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007033	2	128738	0	3011033	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007034	2	134531	0	3011034	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007035	2	151128	0	3011035	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007036	2	156963	0	3011036	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007037	2	162965	0	3011037	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007038	2	168963	0	3011038	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007039	2	174938	0	3011039	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007040	2	182743	0	3011040	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007041	2	190104	0	3011041	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007042	2	197511	0	3011042	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007043	2	216985	0	3011043	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007044	2	224390	0	3011044	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007045	2	232107	0	3011045	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007046	2	239601	0	3011046	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007047	2	247206	0	3011047	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007048	2	254951	0	3011048	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007049	2	262638	0	3011049	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007050	2	271370	0	3011050	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007051	2	366212	0	3011051	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007052	2	378194	0	3011052	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007053	2	390320	0	3011053	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007054	2	402287	0	3011054	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007055	2	415019	0	3011055	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007056	2	427751	0	3011056	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007057	2	440552	0	3011057	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007058	2	453479	0	3011058	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007059	2	467236	0	3011059	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007060	2	493066	0	3011060	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007061	2	529321	0	3011061	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007062	2	566120	0	3011062	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007063	2	593917	0	3011063	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007064	2	622321	0	3011064	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007065	2	650693	0	3011065	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007066	2	679323	0	3011066	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007067	2	708503	0	3011067	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007068	2	737976	0	3011068	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007069	2	767751	0	3011069	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007070	2	795963	0	3011070	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007071	2	1127570	0	3011071	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007072	2	1174596	0	3011072	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007073	2	1210091	0	3011073	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007074	2	1245712	0	3011074	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007075	2	1281515	0	3011075	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007076	2	1317579	0	3011076	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007077	2	1353542	0	3011077	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007078	2	1389976	0	3011078	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007079	2	1778260	0	3011079	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007080	2	1864667	0	3011080	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007081	2	1909701	0	3011081	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007082	2	1970796	0	3011082	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007083	2	2009366	0	3011083	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007084	2	2048294	0	3011084	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007085	2	2087547	0	3011085	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007086	2	2126984	0	3011086	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007087	2	2166972	0	3011087	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007088	2	2392236	0	3011088	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007089	2	2432960	0	3011089	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007090	2	2474297	0	3011090	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007091	2	2592159	0	3011091	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007092	2	2635866	0	3011092	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007093	2	2676344	0	3011093	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007094	2	2717162	0	3011094	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007095	2	2789638	0	3011095	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007096	2	2828548	0	3011096	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007097	2	2867697	0	3011097	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007098	2	2907468	0	3011098	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007099	2	2947450	0	3011099	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007100	2	3077263	0	3011100	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007101	2	4087851	0	3011101	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007102	2	4165118	0	3011102	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007103	2	4242912	0	3011103	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007104	2	4321356	0	3011104	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007105	2	4439705	0	3011105	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007106	2	4516266	0	3011106	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007107	2	4668484	0	3011107	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007108	2	4746990	0	3011108	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007109	2	4825921	0	3011109	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007110	2	4905506	0	3011110	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007111	2	4983489	0	3011111	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007112	2	5063323	0	3011112	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007113	2	5143903	0	3011113	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007114	2	5346291	0	3011114	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007115	2	5428009	0	3011115	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007116	2	5510248	0	3011116	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007117	2	5591916	0	3011117	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007118	2	5674027	0	3011118	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007119	2	5756734	0	3011119	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007120	2	5848477	0	3011120	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007121	2	6055684	0	3011121	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007122	2	6216487	0	3011122	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007123	2	6323150	0	3011123	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007124	2	6430629	0	3011124	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007125	2	6539083	0	3011125	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007126	2	6722580	0	3011126	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007127	2	6832497	0	3011127	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007128	2	6943519	0	3011128	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007129	2	7115914	0	3011129	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007130	2	7228599	0	3011130	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007131	2	7342153	0	3011131	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007132	2	7530972	0	3011132	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007133	2	7646275	0	3011133	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007134	2	7762134	0	3011134	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007135	2	7944301	0	3011135	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007136	2	8061220	0	3011136	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007137	2	8253338	0	3011137	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007138	2	8372291	0	3011138	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007139	2	8492152	0	3011139	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007140	2	8623266	0	3011140	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007141	2	8813204	0	3011141	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007142	2	9002379	0	3011142	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007143	2	9117961	0	3011143	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007144	2	9304538	0	3011144	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007145	2	9421049	0	3011145	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007146	2	9537900	0	3011146	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007147	2	9737822	0	3011147	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007148	2	9855848	0	3011148	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007149	2	9974207	0	3011149	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007150	2	10093081	0	3011150	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007151	2	10206325	0	3011151	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007152	2	10325489	0	3011152	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007153	2	11182534	0	3011153	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007154	2	11302693	0	3011154	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007155	2	11423384	0	3011155	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007156	2	11544059	0	3011156	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007157	2	11664732	0	3011157	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007158	2	11786070	0	3011158	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007159	2	11907753	0	3011159	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007160	2	12042944	0	3011160	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007161	2	12233468	0	3011161	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007162	2	12425887	0	3011162	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007163	2	12627283	0	3011163	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007164	2	12822684	0	3011164	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007165	2	13019982	0	3011165	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007166	2	13218917	0	3011166	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007167	2	13419683	0	3011167	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007168	2	13622259	0	3011168	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007169	2	13826634	0	3011169	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007170	2	14032724	0	3011170	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007171	2	14240578	0	3011171	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007172	2	14450429	0	3011172	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007173	2	14662035	0	3011173	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007174	2	14875594	0	3011174	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007175	2	15090817	0	3011175	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007176	2	15308099	0	3011176	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007177	2	15527296	0	3011177	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007178	2	15748442	0	3011178	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007179	2	15971467	0	3011179	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007180	2	16270153	0	3011180	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007181	2	16637949	0	3011181	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007182	2	16912933	0	3011182	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007183	2	17189076	0	3011183	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007184	2	17466412	0	3011184	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007185	2	17744767	0	3011185	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007186	2	18035081	0	3011186	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007187	2	18316042	0	3011187	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007188	2	18598224	0	3011188	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007189	2	18974946	0	3011189	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007190	2	19259495	0	3011190	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007191	2	19545418	0	3011191	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007192	2	19832462	0	3011192	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007193	2	20120927	0	3011193	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007194	2	20410568	0	3011194	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007195	2	20672238	0	3011195	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007196	2	20935365	0	3011196	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007197	2	21197076	0	3011197	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007198	2	21452942	0	3011198	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007199	2	21710082	0	3011199	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007200	2	21978719	0	3011200	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007201	2	22237623	0	3011201	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007202	2	22497554	0	3011202	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007203	2	22757929	0	3011203	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007204	2	23019364	0	3011204	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
3007205	2	23281724	0	3011205	0	0	0	0	0	0	0	0	10027	0	0	0	0	0	0	0
