关卡ID	战斗ID	挑战限制	限制参数	首通奖励
506600	1500660	level	252	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.30601.0:1
506601	1500661	level	252	user.gold:390000,user.hero_exp:530000,material.1:50
506602	1500662	level	252	user.gold:410000,user.hero_exp:560000,material.1:50
506603	1500663	level	252	user.gold:430000,user.hero_exp:580000,material.1:50
506604	1500664	level	252	user.gold:440000,user.hero_exp:610000,material.1:50
506605	1500665	level	252	user.gold:460000,user.hero_exp:630000,material.1:50
506700	1500670	level	252	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.50601.0:1
506701	1500671	level	252	user.gold:480000,user.hero_exp:650000,material.1:50
506702	1500672	level	252	user.gold:500000,user.hero_exp:680000,material.1:50
506703	1500673	level	252	user.gold:510000,user.hero_exp:700000,material.1:50
506704	1500674	level	252	user.gold:530000,user.hero_exp:730000,material.1:50
506705	1500675	level	252	user.gold:550000,user.hero_exp:750000,material.1:50
506800	1500680	level	252	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.20601.0:1
506801	1500681	level	252	user.gold:570000,user.hero_exp:770000,material.1:50
506802	1500682	level	252	user.gold:580000,user.hero_exp:800000,material.1:50
506803	1500683	level	252	user.gold:600000,user.hero_exp:820000,material.1:50
506804	1500684	level	252	user.gold:620000,user.hero_exp:850000,material.1:50
506805	1500685	level	252	user.gold:640000,user.hero_exp:870000,material.1:50
506900	1500690	level	253	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.40601.0:1
506901	1500691	level	253	user.gold:300000,user.hero_exp:410000,material.1:50
506902	1500692	level	253	user.gold:320000,user.hero_exp:440000,material.1:50
506903	1500693	level	253	user.gold:340000,user.hero_exp:460000,material.1:50
506904	1500694	level	253	user.gold:360000,user.hero_exp:490000,material.1:50
506905	1500695	level	253	user.gold:370000,user.hero_exp:510000,material.1:50
507000	1500700	level	253	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.60601.0:1
507001	1500701	level	253	user.gold:390000,user.hero_exp:530000,material.1:50
507002	1500702	level	253	user.gold:410000,user.hero_exp:560000,material.1:50
507003	1500703	level	253	user.gold:430000,user.hero_exp:580000,material.1:50
507004	1500704	level	253	user.gold:440000,user.hero_exp:610000,material.1:50
507005	1500705	level	253	user.gold:460000,user.hero_exp:630000,material.1:50
507100	1500710	level	253	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,group.20000005.0:1
507101	1500711	level	253	user.gold:480000,user.hero_exp:650000,material.1:50
507102	1500712	level	253	user.gold:500000,user.hero_exp:680000,material.1:50
507103	1500713	level	253	user.gold:510000,user.hero_exp:700000,material.1:50
507104	1500714	level	253	user.gold:530000,user.hero_exp:730000,material.1:50
507105	1500715	level	253	user.gold:550000,user.hero_exp:750000,material.1:50
507200	1500720	level	253	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,user.wand:10
507201	1500721	level	253	user.gold:570000,user.hero_exp:770000,material.1:50
507202	1500722	level	253	user.gold:590000,user.hero_exp:800000,material.1:50
507203	1500723	level	253	user.gold:600000,user.hero_exp:820000,material.1:50
507204	1500724	level	253	user.gold:620000,user.hero_exp:850000,material.1:50
507205	1500725	level	253	user.gold:640000,user.hero_exp:870000,material.1:50
507300	1500730	level	254	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.10601.0:1
507301	1500731	level	254	user.gold:300000,user.hero_exp:410000,material.1:50
507302	1500732	level	254	user.gold:320000,user.hero_exp:440000,material.1:50
507303	1500733	level	254	user.gold:340000,user.hero_exp:460000,material.1:50
507304	1500734	level	254	user.gold:360000,user.hero_exp:490000,material.1:50
507305	1500735	level	254	user.gold:370000,user.hero_exp:510000,material.1:50
507400	1500740	level	254	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.30601.0:1
507401	1500741	level	254	user.gold:390000,user.hero_exp:530000,material.1:50
507402	1500742	level	254	user.gold:410000,user.hero_exp:560000,material.1:50
507403	1500743	level	254	user.gold:430000,user.hero_exp:580000,material.1:50
507404	1500744	level	254	user.gold:440000,user.hero_exp:610000,material.1:50
507405	1500745	level	254	user.gold:460000,user.hero_exp:630000,material.1:50
507500	1500750	level	254	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.50601.0:1
507501	1500751	level	254	user.gold:480000,user.hero_exp:650000,material.1:50
507502	1500752	level	254	user.gold:500000,user.hero_exp:680000,material.1:50
507503	1500753	level	254	user.gold:510000,user.hero_exp:700000,material.1:50
507504	1500754	level	254	user.gold:530000,user.hero_exp:730000,material.1:50
507505	1500755	level	254	user.gold:550000,user.hero_exp:750000,material.1:50
507600	1500760	level	254	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.20601.0:1
507601	1500761	level	254	user.gold:570000,user.hero_exp:770000,material.1:50
507602	1500762	level	254	user.gold:590000,user.hero_exp:800000,material.1:50
507603	1500763	level	254	user.gold:600000,user.hero_exp:820000,material.1:50
507604	1500764	level	254	user.gold:620000,user.hero_exp:850000,material.1:50
507605	1500765	level	254	user.gold:640000,user.hero_exp:870000,material.1:50
507700	1500770	level	255	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.40601.0:1
507701	1500771	level	255	user.gold:300000,user.hero_exp:410000,material.1:50
507702	1500772	level	255	user.gold:320000,user.hero_exp:440000,material.1:50
507703	1500773	level	255	user.gold:340000,user.hero_exp:460000,material.1:50
507704	1500774	level	255	user.gold:360000,user.hero_exp:490000,material.1:50
507705	1500775	level	255	user.gold:370000,user.hero_exp:510000,material.1:50
507800	1500780	level	255	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.60601.0:1
507801	1500781	level	255	user.gold:390000,user.hero_exp:530000,material.1:50
507802	1500782	level	255	user.gold:410000,user.hero_exp:560000,material.1:50
507803	1500783	level	255	user.gold:430000,user.hero_exp:580000,material.1:50
507804	1500784	level	255	user.gold:440000,user.hero_exp:610000,material.1:50
507805	1500785	level	255	user.gold:460000,user.hero_exp:630000,material.1:50
507900	1500790	level	255	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,group.20000005.0:1
507901	1500791	level	255	user.gold:480000,user.hero_exp:650000,material.1:50
507902	1500792	level	255	user.gold:500000,user.hero_exp:680000,material.1:50
507903	1500793	level	255	user.gold:510000,user.hero_exp:700000,material.1:50
507904	1500794	level	255	user.gold:530000,user.hero_exp:730000,material.1:50
507905	1500795	level	255	user.gold:550000,user.hero_exp:750000,material.1:50
508000	1500800	level	255	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,user.wand:10
508001	1500801	level	255	user.gold:570000,user.hero_exp:770000,material.1:50
508002	1500802	level	255	user.gold:590000,user.hero_exp:800000,material.1:50
508003	1500803	level	255	user.gold:600000,user.hero_exp:820000,material.1:50
508004	1500804	level	255	user.gold:620000,user.hero_exp:850000,material.1:50
508005	1500805	level	255	user.gold:640000,user.hero_exp:870000,material.1:50
508100	1500810	level	256	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.10601.0:1
508101	1500811	level	256	user.gold:300000,user.hero_exp:410000,material.1:50
508102	1500812	level	256	user.gold:320000,user.hero_exp:440000,material.1:50
508103	1500813	level	256	user.gold:340000,user.hero_exp:460000,material.1:50
508104	1500814	level	256	user.gold:360000,user.hero_exp:490000,material.1:50
508105	1500815	level	256	user.gold:370000,user.hero_exp:510000,material.1:50
508200	1500820	level	256	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.30601.0:1
508201	1500821	level	256	user.gold:390000,user.hero_exp:530000,material.1:50
508202	1500822	level	256	user.gold:410000,user.hero_exp:560000,material.1:50
508203	1500823	level	256	user.gold:430000,user.hero_exp:580000,material.1:50
508204	1500824	level	256	user.gold:440000,user.hero_exp:610000,material.1:50
508205	1500825	level	256	user.gold:460000,user.hero_exp:630000,material.1:50
508300	1500830	level	256	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.50601.0:1
508301	1500831	level	256	user.gold:480000,user.hero_exp:650000,material.1:50
508302	1500832	level	256	user.gold:500000,user.hero_exp:680000,material.1:50
508303	1500833	level	256	user.gold:510000,user.hero_exp:700000,material.1:50
508304	1500834	level	256	user.gold:530000,user.hero_exp:730000,material.1:50
508305	1500835	level	256	user.gold:550000,user.hero_exp:750000,material.1:50
508400	1500840	level	256	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.20601.0:1
508401	1500841	level	256	user.gold:570000,user.hero_exp:770000,material.1:50
508402	1500842	level	256	user.gold:590000,user.hero_exp:800000,material.1:50
508403	1500843	level	256	user.gold:600000,user.hero_exp:820000,material.1:50
508404	1500844	level	256	user.gold:620000,user.hero_exp:850000,material.1:50
508405	1500845	level	256	user.gold:640000,user.hero_exp:870000,material.1:50
508500	1500850	level	257	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.40601.0:1
508501	1500851	level	257	user.gold:300000,user.hero_exp:410000,material.1:50
508502	1500852	level	257	user.gold:320000,user.hero_exp:440000,material.1:50
508503	1500853	level	257	user.gold:340000,user.hero_exp:460000,material.1:50
508504	1500854	level	257	user.gold:360000,user.hero_exp:490000,material.1:50
508505	1500855	level	257	user.gold:370000,user.hero_exp:510000,material.1:50
508600	1500860	level	257	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.60601.0:1
508601	1500861	level	257	user.gold:390000,user.hero_exp:530000,material.1:50
508602	1500862	level	257	user.gold:410000,user.hero_exp:560000,material.1:50
508603	1500863	level	257	user.gold:430000,user.hero_exp:580000,material.1:50
508604	1500864	level	257	user.gold:440000,user.hero_exp:610000,material.1:50
508605	1500865	level	257	user.gold:460000,user.hero_exp:630000,material.1:50
508700	1500870	level	257	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,group.20000005.0:1
508701	1500871	level	257	user.gold:480000,user.hero_exp:650000,material.1:50
508702	1500872	level	257	user.gold:500000,user.hero_exp:680000,material.1:50
508703	1500873	level	257	user.gold:510000,user.hero_exp:700000,material.1:50
508704	1500874	level	257	user.gold:530000,user.hero_exp:730000,material.1:50
508705	1500875	level	257	user.gold:550000,user.hero_exp:750000,material.1:50
508800	1500880	level	257	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,user.wand:10
508801	1500881	level	257	user.gold:570000,user.hero_exp:770000,material.1:50
508802	1500882	level	257	user.gold:590000,user.hero_exp:800000,material.1:50
508803	1500883	level	257	user.gold:600000,user.hero_exp:820000,material.1:50
508804	1500884	level	257	user.gold:620000,user.hero_exp:850000,material.1:50
508805	1500885	level	257	user.gold:640000,user.hero_exp:870000,material.1:50
508900	1500890	level	258	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.10601.0:1
508901	1500891	level	258	user.gold:300000,user.hero_exp:410000,material.1:50
508902	1500892	level	258	user.gold:320000,user.hero_exp:440000,material.1:50
508903	1500893	level	258	user.gold:340000,user.hero_exp:460000,material.1:50
508904	1500894	level	258	user.gold:360000,user.hero_exp:490000,material.1:50
508905	1500895	level	258	user.gold:370000,user.hero_exp:510000,material.1:50
509000	1500900	level	258	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.30601.0:1
509001	1500901	level	258	user.gold:390000,user.hero_exp:530000,material.1:50
509002	1500902	level	258	user.gold:410000,user.hero_exp:560000,material.1:50
509003	1500903	level	258	user.gold:430000,user.hero_exp:580000,material.1:50
509004	1500904	level	258	user.gold:440000,user.hero_exp:610000,material.1:50
509005	1500905	level	258	user.gold:460000,user.hero_exp:630000,material.1:50
509100	1500910	level	258	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.50601.0:1
509101	1500911	level	258	user.gold:480000,user.hero_exp:650000,material.1:50
509102	1500912	level	258	user.gold:500000,user.hero_exp:680000,material.1:50
509103	1500913	level	258	user.gold:510000,user.hero_exp:700000,material.1:50
509104	1500914	level	258	user.gold:530000,user.hero_exp:730000,material.1:50
509105	1500915	level	258	user.gold:550000,user.hero_exp:750000,material.1:50
509200	1500920	level	258	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.20601.0:1
509201	1500921	level	258	user.gold:570000,user.hero_exp:770000,material.1:50
509202	1500922	level	258	user.gold:590000,user.hero_exp:800000,material.1:50
509203	1500923	level	258	user.gold:600000,user.hero_exp:820000,material.1:50
509204	1500924	level	258	user.gold:620000,user.hero_exp:850000,material.1:50
509205	1500925	level	258	user.gold:640000,user.hero_exp:870000,material.1:50
509300	1500930	level	259	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.40601.0:1
509301	1500931	level	259	user.gold:300000,user.hero_exp:410000,material.1:50
509302	1500932	level	259	user.gold:320000,user.hero_exp:440000,material.1:50
509303	1500933	level	259	user.gold:340000,user.hero_exp:460000,material.1:50
509304	1500934	level	259	user.gold:360000,user.hero_exp:490000,material.1:50
509305	1500935	level	259	user.gold:370000,user.hero_exp:510000,material.1:50
509400	1500940	level	259	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,equip.60601.0:1
509401	1500941	level	259	user.gold:390000,user.hero_exp:530000,material.1:50
509402	1500942	level	259	user.gold:410000,user.hero_exp:560000,material.1:50
509403	1500943	level	259	user.gold:430000,user.hero_exp:580000,material.1:50
509404	1500944	level	259	user.gold:440000,user.hero_exp:610000,material.1:50
509405	1500945	level	259	user.gold:460000,user.hero_exp:630000,material.1:50
509500	1500950	level	259	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,group.20000005.0:1
509501	1500951	level	259	user.gold:480000,user.hero_exp:650000,material.1:50
509502	1500952	level	259	user.gold:500000,user.hero_exp:680000,material.1:50
509503	1500953	level	259	user.gold:510000,user.hero_exp:700000,material.1:50
509504	1500954	level	259	user.gold:530000,user.hero_exp:730000,material.1:50
509505	1500955	level	259	user.gold:550000,user.hero_exp:750000,material.1:50
509600	1500960	level	259	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,user.wand:10
509601	1500961	level	259	user.gold:570000,user.hero_exp:770000,material.1:50
509602	1500962	level	259	user.gold:590000,user.hero_exp:800000,material.1:50
509603	1500963	level	259	user.gold:600000,user.hero_exp:820000,material.1:50
509604	1500964	level	259	user.gold:620000,user.hero_exp:850000,material.1:50
509605	1500965	level	259	user.gold:640000,user.hero_exp:870000,material.1:50
509700	1500970	level	260	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,gem.110:1
509701	1500971	level	260	user.gold:300000,user.hero_exp:410000,material.1:50
509702	1500972	level	260	user.gold:320000,user.hero_exp:440000,material.1:50
509703	1500973	level	260	user.gold:340000,user.hero_exp:460000,material.1:50
509704	1500974	level	260	user.gold:360000,user.hero_exp:490000,material.1:50
509705	1500975	level	260	user.gold:370000,user.hero_exp:510000,material.1:50
509800	1500980	level	260	user.bindcash:30,user.gold:500000,user.hero_exp:1000000,gem.210:1
509801	1500981	level	260	user.gold:390000,user.hero_exp:530000,material.1:50
509802	1500982	level	260	user.gold:410000,user.hero_exp:560000,material.1:50
509803	1500983	level	260	user.gold:430000,user.hero_exp:580000,material.1:50
