关键字	中文
DRAGON_MERGE_DESC_5	解鎖後
STR_SKIP	跳過
VIP_DES1	普通頭像：
GEM_DESC_1	寶石已滿
MAP_ERROR	數據異常
VIP_DES2	解鎖：
VIP_DES3	VIP%d之後解鎖
TRIBUTE_DESC_1	佔領後每日可領取
TRIBUTE_DESC_2	百姓送來貢品
TRIBUTE_DESC_3	百姓進貢
TRIBUTE_DESC_4	獎勵已領完
TRIBUTE_DESC_5	一鍵領取
POWER_END_DESC_1	公元
POWER_END_DESC_2	年玩家
POWER_END_DESC_3	滅了
NO_NEED_BUY_TIMES	您當前剩餘次數未用完，不能進行重置
NO_NEED_BUY_TIMES_1	當前無需購買次數
VIP_LOW_CANNOT_RESET	您的VIP等級不足，提升VIP等級到%d可重置
VIP_LOW_CANNOT_BUY	您的VIP等級不足，提升VIP等級到%d可購買
RESET_TIMES_REACH_MAX	重置次數已達上限
OPEN_AFTER_VIP	VIP%d開啟
KAICHANGDONGHUA_DANMU_1	這配音太逗了
KAICHANGDONGHUA_DANMU_2	音樂666
KAICHANGDONGHUA_DANMU_3	不開聲音簡直白玩了
KAICHANGDONGHUA_DANMU_4	字幕也很搞笑
KAICHANGDONGHUA_DANMU_5	居然有配音，業界良心啊
OFFICIAL_WEBSITE	官網
TASK_MAP_DESC_1	巨龍
TASK_MAP_DESC_2	歷史事件
TASK_MAP_DESC_3	向
TASK_MAP_DESC_4	發起了進攻
TASK_MAP_DESC_5	將
TASK_MAP_DESC_6	殲滅
TASK_MAP_DESC_7	%d年%d月
TASK_MAP_DESC_8	爭霸進度：
LORD_COUNTRY_AWARD	太守國俸
MAP_CLOUD_DESC_1	以下功能即將解鎖
STR_MAN	滿
HAVE_LORDS	擁有太守：
LORD_COUNTRY_AWARD_TIPS	俸祿每天%s以郵件形式發放
REFINE_DESC_1	一鍵洗煉最多%d次，最多消耗%d金幣，當有屬性洗滿時，自動停止
REFINE_DESC_2	洗練成功，本次洗練%d次，消耗%d金幣
POKEDEX_DESC	點擊圖片放大
MAP_DIDI_DESC	恭喜解鎖滴滴打龍
AREADY_ACTIVE	已激活
ROLE_LVUP_DESC	點擊使用經驗丹
ROLE_LVUP_DESC1	提升一級
ROLE_LVUP_DESC2	升級中
STR_QUIT	退出
STR_CONTINUE	繼續
LOGIN_OVER_TIME	登入超時，請重新登入
RECHARGE_DESC_2	(%d次)
CHICKEN_DESC	VIP4及以上VIP禮包獲得
QUIT_BATTLE_CONFIRM	退出將會扣除一次攻擊次數，是否確認？
HAD_FATE	該武將已被鑲嵌在緣分中
LOGIN_DESC_2	著作權人：成都市墨靈科技有限公司   出版服務單位：方圓電子音像出版社有限責任公司
LOGIN_DESC_3	批準文號：新廣出審[2017]1903號   出版物號：ISBN 978-7-7979-5405-1
LOGIN_DESC_4	登記號：2016SR007520 著作權證書號：軟著變補字第201613212號 備案文號：文網遊備字[2016]M-SLG7646號
DIG_MINE_TREASURE	寶藏
DIG_MINE_ENEMY	守護者
DIG_MINE_BOX	秘寶
DIG_MINE_TIPS_1	挖光寶藏 終極獎勵
CLICK_USE_ITEM	拖拽使用道具
STR_LOADING_TIPS	小提示：
STR_COUNTER_DESC_1	克制：           (攻防              )
COUNTRY_SELECT_TIPS_1	（選擇國家與武將陣營無關）
REMOVE_OLD_FILES_FAILED	刪除舊文件失敗,點擊重試
TITLE_INLAY_DRAGON_GEM	龍 晶 鑲 嵌
STR_EVOLUTION_CONDITION	進化條件
ALL_LEGION_ATTR_ADDITION	全軍基礎加成
DRAGON_GEM_TOTAL_LEVEL	龍晶總等級：
DRAGON_GEM_BAG	龍晶背包
DRAGON_GEM_BAG_1	龍 晶 背 包
STR_MAX_LEVEL	滿級
STR_EVOLVE	進化
SELECT_BEFORE_INLAY	鑲嵌龍晶需要先選中一個插槽
SURE_TO_SWALLOW_ANCIENT	吞噬的裝備中有遠古裝備，是否確定？
WHETHER_DOWNLOAD_UPDATE	檢測到目前版本有更新，是否下載?
STR_WINNER	贏家
WORDWAR_MATCH_DESC_1	王者之戰  決賽
WORDWAR_MATCH_DESC_2	王者之戰  半決賽
WORDWAR_MATCH_DESC_3	王者之戰  4強賽
WORDWAR_MATCH_DESC_4	王者之戰  8強賽
WORDWAR_MATCH_DESC_5	王者之戰  16強賽
NUMBER_OF_LORD	太守數
NUMBER_OF_CITIES	城池數
GEM_EAT_ALL	全部吞噬
INFINITE_BATTLE_DESC_1	戰 鬥
INFINITE_BATTLE_DESC_2	關卡寶箱獎勵
INFINITE_BATTLE_DESC_3	您已通過該關卡
INFINITE_BATTLE_DESC_4	該關卡尚未開啟
INFINITE_BATTLE_DESC_5	關卡獎勵
INFINITE_BATTLE_DESC_6	主線
INFINITE_BATTLE_DESC_7	支線
INFINITE_BATTLE_DESC_8	章
INFINITE_BATTLE_DESC_9	關
INFINITE_BATTLE_DESC_10	3星
STR_DIFFICULTY	難度
INFINITE_BATTLE_INFO_1	提升BOSS難度會獲得更加豐富的獎勵
SHAS_NOT_ENOUGH	行軍令不足
CHALLENGE_UPGRADE	挑 戰 提 升
INFINITE_INFO_1	挑戰BOSS難度提升
INFINITE_INFO_2	挑戰BOSS獎勵提升
STR_UNDERSTAND	了  解
STR_OPEN_AFTER	後開啟
STR_SHAS	行軍令
FRIENDS_BOSS_INFO_1	對目標造成盡可能高的傷害
STR_DAMAGE	傷害
STR_BUILD_NEED_LEVEL	達到Lv.%d
TERRITORY_WAR_ERROR_1	伺服器異常
TERRITORY_WAR_ERROR_201	傳送次數不足
TERRITORY_WAR_ERROR_202	目標關隘上有敵方玩家
TERRITORY_WAR_ERROR_203	您處於戰鬥狀態
TERRITORY_WAR_ERROR_204	關隘未訪問
TERRITORY_WAR_ERROR_205	未找到玩家資訊
TERRITORY_WAR_ERROR_206	空格子
TERRITORY_WAR_ERROR_207	找不到格子信息
TERRITORY_WAR_ERROR_208	傳送目標錯誤，不在敵人列表裡
TERRITORY_WAR_ERROR_209	傳送還沒開，訪問的石碑還不足3個
TERRITORY_WAR_ERROR_210	目標不在相鄰格子裡
TERRITORY_WAR_ERROR_211	敵人列表裡面沒有當前領地
TERRITORY_WAR_ERROR_212	格子已經采集過
TERRITORY_WAR_ERROR_213	不能佔領地方領地的礦
TERRITORY_WAR_ERROR_214	目標格子不是礦
TERRITORY_WAR_ERROR_215	目標礦已經被佔領
TERRITORY_WAR_ERROR_216	不能掠奪自己領地的礦
TERRITORY_WAR_ERROR_217	已經掠奪過目標礦
TERRITORY_WAR_ERROR_218	目標格子不是怪
TERRITORY_WAR_ERROR_219	找不到怪物信息
TERRITORY_WAR_ERROR_220	共享怪物已死亡
TERRITORY_WAR_ERROR_221	個人怪物已死亡
TERRITORY_WAR_ERROR_222	找不到目標玩家
TERRITORY_WAR_ERROR_223	不能攻擊本軍團成員
TERRITORY_WAR_ERROR_224	目標處於戰鬥狀態
TERRITORY_WAR_ERROR_225	獎勵已領取
TERRITORY_WAR_ERROR_226	成就未達成
TERRITORY_WAR_ERROR_227	同時探索遺跡數量已達上限，提升VIP等級可提升上限
TERRITORY_WAR_ERROR_228	格子未訪問過
TERRITORY_WAR_ERROR_229	您的行動力不足
TERRITORY_WAR_ERROR_230	您的耐力不足
TERRITORY_WAR_ERROR_231	無盡傀儡數量不足
TERRITORY_WAR_ERROR_232	鑽石不足
TERRITORY_WAR_ERROR_233	今日購買次數已用盡，提升VIP等級可增加購買次數
TERRITORY_WAR_ERROR_234	未獲得遺跡
TERRITORY_WAR_ERROR_235	遺跡數量不足
TERRITORY_WAR_ERROR_236	遺跡正在探索中
TERRITORY_WAR_ERROR_237	領地戰暫未開啟，敬請期待
TERRITORY_WAR_ERROR_238	傳送至敵方領地的功能暫未開啟，敬請期待
TERRITORY_WAR_ERROR_239	同時探索遺跡數量已達上限
TERRITORY_WAR_ERROR_240	今日購買次數已用盡
TERRITORY_WAR_ERROR_241	敵人擋住了去路
TERRITORY_WAR_ERROR_242	BOSS挑戰已經關閉
TERRITORY_WAR_ERROR_244	這個怪物過於強大，您未達到挑戰等級！
TERRITORY_WAR_ERROR_300	該玩家已離開
HURT_RANK	傷害榜
STR_UPGRADE_1	提  升
LEGION_CITY_BUILD_SUCCESS	%s建造成功
LEGION_CITYUPGRADE_SUCCESS	%s升級成功
UPGRADE_REQUIRE	升級需求
UPGRADE_EFFECT	升級效果
GET_HERO	領取武將
BUILDING_ALREADY_MAX_LEVEL	建築已滿級
BUILD_REQUIRE	建造需求
BUILD_EFFECT	建造效果
THANKS_FOR_PARTICIPATION	謝謝參與
COLLECT_STAGE	收集關卡
LOGIN_ERROR_MESSAGE_1	獲取登入信息失敗，點擊重試
LOGIN_ERROR_MESSAGE_2	創建角色失敗，點擊重試
LOGIN_ERROR_MESSAGE_3	注冊新用戶失敗，點擊重試
LOGIN_ERROR_MESSAGE_8	openkey校驗失敗，點擊重試
LOGIN_ERROR_MESSAGE_9	您的帳號已經被鎖定，請聯系客服
KICK_BECAUSE_CHEAT_2	客戶端數據異常，請重新登入
COUNTRY_WAR_DESC_1	陣營獎勵
COUNTRY_WAR_DESC_2	個人獎勵
COUNTRY_WAR_DESC_3	依據個人周榮譽和陣營排名發放陣營周獎勵
COUNTRY_WAR_DESC_4	陣營
COUNTRY_WAR_DESC_5	個人
COUNTRY_WAR_DESC_6	周積分：
COUNTRY_WAR_DESC_7	排  名
COUNTRY_WAR_DESC_8	號 令
COUNTRY_WAR_DESC_9	攻擊
COUNTRY_WAR_DESC_10	攻
COUNTRY_WAR_DESC_11	防
COUNTRY_WAR_DESC_12	號令發布成功
COUNTRY_WAR_DESC_13	只能向相鄰的城池突進
COUNTRY_WAR_DESC_14	己方人數是防守方的2倍以上才能突進
COUNTRY_WAR_DESC_15	不在戰鬥中，無需突進
COUNTRY_WAR_DESC_16	你可使用撤軍、突進功能或響應號令離開交戰中的城池
COUNTRY_WAR_DESC_17	只能前往與自己陣營相鄰的敵方城池
COUNTRY_WAR_DESC_18	是否花費%s物資發布號令，持續%s秒
COUNTRY_WAR_DESC_19	是否花費%s物資立即復活
COUNTRY_WAR_DESC_20	是否花費%s點物資，立刻返回都城
COUNTRY_WAR_DESC_21	戰神附體，連斬
COUNTRY_WAR_DESC_22	系統公告
COUNTRY_WAR_DESC_23	復活時間
COUNTRY_WAR_DESC_24	每次移動需間隔5秒才能再次移動
COUNTRY_WAR_DESC_25	已經到達目標城池
COUNTRY_WAR_DESC_26	服戰尚未開啟    距離開始還有
COUNTRY_WAR_DESC_27	服戰火熱進行中    距離結束還有
COUNTRY_WAR_DESC_28	戰鬥冷卻時間
COUNTRY_WAR_DESC_29	服戰尚未開啟
COUNTRY_WAR_DESC_30	正在為主公搜索敵人，請耐心等待
COUNTRY_WAR_DESC_31	正在休整兵馬，請主公稍後再戰
COUNTRY_WAR_DESC_32	今日第%d次發布號令，消耗%d鑽石，召集陣營成員,持續%d秒。
COUNTRY_WAR_DESC_33	不能前往其他陣營都城
COUNTRY_WAR_DESC_34	開始前往目的地
COUNTRY_WAR_DESC_35	榮譽
COUNTRY_WAR_DESC_36	累計收獲
COUNTRY_WAR_DESC_37	殺敵
COUNTRY_WAR_DESC_38	在城池
COUNTRY_WAR_DESC_39	將我擊敗
COUNTRY_WAR_DESC_40	本次出征戰績
COUNTRY_WAR_DESC_41	物資不足，是否花費%s鑽石直接復活？
COUNTRY_WAR_DESC_42	物資不足，是否花費%s鑽石直接撤軍？
COUNTRY_WAR_DESC_43	是否立即前往號令城池：%s
COUNTRY_WAR_DESC_44	個人服戰信息
COUNTRY_WAR_DESC_45	本場信息
COUNTRY_WAR_DESC_46	本周信息
COUNTRY_WAR_DESC_47	累計擊殺：
COUNTRY_WAR_DESC_48	累計陣亡：
COUNTRY_WAR_DESC_49	查看獎勵
COUNTRY_WAR_DESC_50	陣營周積分排名：
COUNTRY_WAR_DESC_51	陣營領地（當前歸屬：
COUNTRY_WAR_DESC_52	護衛
COUNTRY_WAR_DESC_53	個人榮譽單場排名獎勵
COUNTRY_WAR_DESC_54	查看我的獎勵
COUNTRY_WAR_DESC_55	總獎勵
COUNTRY_WAR_DESC_56	人數
COUNTRY_WAR_DESC_57	積分
COUNTRY_WAR_DESC_58	天
COUNTRY_WAR_DESC_59	下
COUNTRY_WAR_DESC_60	大
COUNTRY_WAR_DESC_61	勢
COUNTRY_WAR_DESC_62	所在伺服器尚未滿足參與條件
COUNTRY_WAR_DESC_63	當前尚未生成陣營任務
COUNTRY_WAR_DESC_64	進入服戰後生成個人任務
COUNTRY_WAR_DESC_65	戰
COUNTRY_WAR_DESC_66	軍
COUNTRY_WAR_DESC_67	情
COUNTRY_WAR_DESC_68	重要官員
COUNTRY_WAR_DESC_69	攻方
COUNTRY_WAR_DESC_70	守方
COUNTRY_WAR_DESC_71	發布號令
COUNTRY_WAR_DESC_72	發布者：
COUNTRY_WAR_DESC_73	是否花費%s鑽石清除戰鬥冷卻？
COUNTRY_WAR_DESC_74	是否突進到該城池？
COUNTRY_WAR_DESC_75	你成功地抵禦了敵人的進攻
COUNTRY_WAR_DESC_76	不遠萬裡前來支援
COUNTRY_WAR_DESC_77	響應號令前來支援
COUNTRY_WAR_DESC_78	（在服戰中進攻與防守均采用該套陣型）
COUNTRY_WAR_DESC_79	服戰尚未開啟，無法查看任務
COUNTRY_WAR_DESC_80	等級未達到服戰參與等級，無法查看任務
COUNTRY_WAR_DESC_81	確定撤回主城，並補滿全部狀態麼？
COUNTRY_WAR_DESC_82	（撤軍將重置連續擊殺玩家的記錄）
COUNTRY_WAR_DESC_83	號令
COUNTRY_WAR_DESC_84	敵軍過於強大，您灰溜溜的撤回了主城
COUNTRY_WAR_DESC_85	積分+%d/分鐘
COUNTRY_WAR_DESC_86	玩家
COUNTRY_WAR_DESC_87	駐守陣營概況
COUNTRY_WAR_DESC_88	該陣營暫無駐守玩家
COUNTRY_WAR_DESC_89	號令發布已達上限
COUNTRY_WAR_DESC_90	擊殺榮譽
COUNTRY_WAR_DESC_91	服戰開啟後可查看
COUNTRY_WAR_DESC_92	服戰尚未開啟 正在等待其他陣營加入 
COUNTRY_WAR_DESC_93	備戰剩餘時間
COUNTRY_WAR_MAIN_DESC_1	每周二、四、六的
COUNTRY_WAR_MAIN_DESC_2	開始，
COUNTRY_WAR_MAIN_DESC_3	結束。
COUNTRY_WAR_MAIN_DESC_4	領主等級≥
COUNTRY_WAR_MAIN_DESC_5	級。
COUNTRY_WAR_MAIN_DESC_6	攻占城池可獲取
COUNTRY_WAR_MAIN_DESC_7	個人榮譽
COUNTRY_WAR_MAIN_DESC_8	。系統將依據單場和每周的戰鬥表現，發放豐厚獎勵
COUNTRY_WAR_MAIN_DESC_9	每個陣營均有
COUNTRY_WAR_MAIN_DESC_10	進入服戰
COUNTRY_WAR_MAIN_DESC_11	服戰規則
COUNTRY_WAR_MAIN_DESC_12	個服滿足
COUNTRY_WAR_MAIN_DESC_13	【開服%s天】
COUNTRY_WAR_MAIN_DESC_14	後可開啟服戰。
COUNTRY_WAR_MAIN_DESC_15	陣營積分
COUNTRY_WAR_MAIN_DESC_16	，擊殺敵人可獲取
COUNTRY_WAR_MAIN_TITLE_1	戰鬥時間：
COUNTRY_WAR_MAIN_TITLE_2	參與條件：
COUNTRY_WAR_MAIN_TITLE_3	共同目標：
COUNTRY_WAR_MAIN_TITLE_4	陣營劃分：
COUNTRY_WAR_TITLE_DESC_1	陣營任務
COUNTRY_WAR_TITLE_DESC_2	個人任務
COUNTRY_WAR_LIST_TITLE_DESC_1	陣營
COUNTRY_WAR_LIST_TITLE_DESC_2	日榮譽
COUNTRY_WAR_LIST_TITLE_DESC_3	周榮譽
COUNTRY_WAR_LIST_PAGE_DESC_1	冠軍陣營
COUNTRY_WAR_LIST_PAGE_DESC_2	亞軍陣營
COUNTRY_WAR_LIST_PAGE_DESC_3	季軍陣營
COUNTRY_WAR_RESPONSE	響 應
COUNTRY_WAR_COUNTRYNAME_1	藍方
COUNTRY_WAR_COUNTRYNAME_2	綠方
COUNTRY_WAR_COUNTRYNAME_3	紅方
COUNTRY_WAR_CAMP_1	藍
COUNTRY_WAR_CAMP_2	綠
COUNTRY_WAR_CAMP_3	紅
COUNTRY_WAR_CAMP_6	護
NEED_GOODS	需要消耗%d物資
COUNTRY_WAR_ERROR_CODE_1	服戰數據異常
COUNTRY_WAR_ERROR_CODE_201	不能達到該城池
COUNTRY_WAR_ERROR_CODE_202	不能進入該城池
COUNTRY_WAR_ERROR_CODE_203	城池正在保護中
COUNTRY_WAR_ERROR_CODE_204	己方人數是防守方的2倍以上才能突進
COUNTRY_WAR_ERROR_CODE_205	沒有可攻擊的敵人
COUNTRY_WAR_ERROR_CODE_206	只能在存在己方人員的城池發布號令
COUNTRY_WAR_ERROR_CODE_207	找不到該玩家
COUNTRY_WAR_ERROR_CODE_208	已響應過該號令
COUNTRY_WAR_ERROR_CODE_209	該號令已失效
COUNTRY_WAR_ERROR_CODE_210	目標城池不存在
COUNTRY_WAR_ERROR_CODE_211	該號令已失效
COUNTRY_WAR_ERROR_CODE_212	復活等待中，無法進行該操作
COUNTRY_WAR_ERROR_CODE_213	當前城池已有號令正在生效
COUNTRY_WAR_ERROR_CODE_214	目標城池與所在城池不相鄰
COUNTRY_WAR_ERROR_CODE_215	找不到到達路徑
COUNTRY_WAR_ERROR_CODE_216	此輪服戰結束之前到達不了目標城池，時間不夠
COUNTRY_WAR_ERROR_CODE_217	已經領取過任務獎勵
COUNTRY_WAR_ERROR_CODE_218	任務未完成
COUNTRY_WAR_ERROR_CODE_219	任務配置錯誤
COUNTRY_WAR_ERROR_CODE_220	匹配正在冷卻中
COUNTRY_WAR_ERROR_CODE_221	物資不足
COUNTRY_WAR_ERROR_CODE_222	號令不足
COUNTRY_WAR_ERROR_CODE_223	服戰未開啟
COUNTRY_WAR_ERROR_CODE_224	本次服戰已結束，您將離開戰場
COUNTRY_WAR_ERROR_CODE_225	官職不滿足需求
COUNTRY_WAR_ERROR_CODE_226	鑽石不足，無法發布號令
COUNTRY_WAR_ERROR_CODE_227	當前城池正處於戰鬥中
COUNTRY_WAR_ERROR_CODE_228	場內同時存在號令數量已達上限(3個)
COUNTRY_WAR_ERROR_CODE_229	城池處於戰鬥狀態
COUNTRY_WAR_ERROR_CODE_230	伺服器開服天數不足
COUNTRY_WAR_ERROR_CODE_231	房間還沒開啟
COUNTRY_WAR_ERROR_CODE_232	玩家等級不足
COUNTRY_WAR_ERROR_CODE_233	準備階段結束後才能進行該操作 
COUNTRY_WAR_ERROR_CODE_1001	服戰幣不足
COUNTRY_WAR_ERROR_CODE_1002	僅一品及以上官員可發布號令
COUNTRY_WAR_ERROR_CODE_1003	已經在這個城了
COUNTRY_WAR_ERROR_CODE_1004	沒有可響應的號令
COUNTRY_WAR_ERROR_CODE_1005	物資不足，無法發布號令
COUNTRY_WAR_ERROR_CODE_1006	當前突進條件不滿足
COUNTRY_WAR_RANK_LIST_TITLE_1_1	陣營周排名獎勵將於
COUNTRY_WAR_RANK_LIST_TITLE_2_1	周六
COUNTRY_WAR_RANK_LIST_TITLE_3_1	服戰結束後發放至郵箱
COUNTRY_WAR_RANK_LIST_TITLE_1_2	個人排名獎勵將於
COUNTRY_WAR_RANK_LIST_TITLE_2_2	每場
COUNTRY_WAR_RANK_LIST_TITLE_3_2	服戰結束後發放至郵箱
COUNTRY_WAR_RANK_LIST_TITLE_1_3	依據個人
COUNTRY_WAR_RANK_LIST_TITLE_2_3	周榮譽
COUNTRY_WAR_RANK_LIST_TITLE_3_3	排名領取對應的陣營周排名獎勵
DAY_1	滿一天
DAY_2	滿二天
DAY_3	滿三天
DAY_4	滿四天
DAY_5	滿五天
DAY_6	滿六天
ACTIVITY_DAY_VOUCHSAFE	特惠禮包
ACTIVITY_DAY_VOUCHSAFE_DESC_1	今日已儲值
ACTIVITY_DAY_VOUCHSAFE_DESC_2	每日儲值
ACTIVITY_DAY_VOUCHSAFE_DESC_3	即可獲得當日特惠禮包，
ACTIVITY_DAY_VOUCHSAFE_DESC_4	充滿6天超多材料在等著您哦！
ACTIVITY_DAY_VOUCHSAFE_DESC_6	完成前一天次日開啟 
ACTIVITY_DAY_VOUCHSAFE_DESC_7	%d或%d元以上
STR_AUTO_CHALLENGE	自動挑戰
STR_MANUAL_CHALLENGE	手動挑戰
NOT_OPEN_YET	尚未開啟
RES_GET_BACK_DATE	%d月%d日
RES_GET_BACK_DESC_1	資源已全部找回
RES_GET_BACK_DESC_2	立即找回
RES_GET_BACK_DESC_3	資源找回
RES_GET_BACK_DESC_4	未參加的活動收益七天內可找回！
RES_GET_BACK_DESC_5	找回全部
RES_GET_BACK_DESC_7	已找回
RES_GET_BACK_DESC_8	免 費
RES_GET_BACK_DESC_9	一鍵找回
RES_GET_BACK_DESC_10	當前無可找回資源
RES_GET_BACK_TITLE_DESC_1	免費找回
RES_GET_BACK_TITLE_DESC_2	鑽石找回
RES_GET_BACK_TITLE_ALL_DESC_1	免費全部找回
RES_GET_BACK_TITLE_ALL_DESC_2	鑽石全部找回
MAIN_CITY_DESC_1	有新關卡
MAIN_CITY_DESC_2	繼續征戰
MAIN_CITY_DESC_3	山賊出沒
OPEN_WHEN_LEGION_HAVE	軍團成員中有%s及以上玩家激活
SELECE_LEGION_ICON_NEED_VIP	解鎖該軍團圖標
PEOPLE_KING_TITLE_1	人 皇 套 裝
ALL_ADD_ATTRIBUTE	全軍增加屬性
PEOPLE_KING_TITLE_DESC_1	聖武
PEOPLE_KING_TITLE_DESC_2	聖翼
PEOPLE_KING_BOTTON_DESC_1	加成
PEOPLE_KING_BOTTON_DESC_2	總加成
PEOPLE_KING_AWAKE_DESC_1	本階每個%s加成：
PEOPLE_KING_AWAKE_DESC_2	已使用的%s加成：
PEOPLE_KING_SKILL_TITLE_1	聖武技能提升
PEOPLE_KING_SKILL_TITLE_2	聖翼技能提升
PEOPLE_KING_SKILL_DESC_1	升級後
PEOPLE_KING_SKILL_DESC_2	聖武%d階解鎖
PEOPLE_KING_SKILL_DESC_3	聖翼%d階解鎖
PEOPLE_KING_SKILL_DESC_4	技能滿級
PEOPLE_KING_SKILL_DESC_5	全軍
PEOPLE_KING_SUIT_TITLE	套 裝 加 成
PEOPLE_KING_SUIT_DESC_1	聖武和聖翼均達到
PEOPLE_KING_SUIT_DESC_2	階
PEOPLE_KING_CHANGELOOK_DESC_1	聖武幻形
PEOPLE_KING_CHANGELOOK_DESC_2	聖翼幻形
PEOPLE_KING_CHANGELOOK_DESC_3	擁有聖武
STR_AWAKE	覺 醒
STR_CHANGE_LOOK	幻 形
EQUIP_REFINE_DESC_1	長按可連續使用精煉石
EQUIP_REFINE_DESC_2	是否消耗下列精煉石提升一級：
OPEN_RANK_TITLE_DESC_1	活動規則
OPEN_RANK_TITLE_DESC_2	我的戰力
OPEN_RANK_DESC_11	活動截止後，
OPEN_RANK_DESC_1	（每30分鐘刷新一次排行榜）
OPEN_RANK_DESC_2	前%d名
OPEN_RANK_DESC_3	的玩家將獲得沖榜大禮，所有玩家都將獲得獎勵，獎勵將發放至郵箱
OPEN_RANK_DESC_4	獎勵以結束當日最後一次排行榜為準，獎勵通過郵件發放。
OPEN_RANK_DESC_5	名後
OPEN_RANK_DESC_6	我的等級
OPEN_RANK_BTN_DESC_1	擂臺榜
OPEN_RANK_BTN_DESC_2	等級榜
OPEN_RANK_BTN_DESC_3	戰力榜
OPEN_RANK_RANK_DESC_1	擂臺排行
OPEN_RANK_RANK_DESC_2	等級排行
OPEN_RANK_RANK_DESC_3	戰力排行
STR_GEM_NAME_1	紅寶石
STR_GEM_NAME_2	藍寶石
STR_GEM_NAME_3	綠寶石
DRAGON_CALL	巨龍召喚
HERO_GROUP	英雄陣容
CREATE_TEAM_DESC	若戰隊中7天無成員登入，戰隊將自動解散
NEWBIE_GUIDE	新手引導
BUY_GOODS	購買商品
OPEN_HOLIDAY_DESC_1	限時盛典
GROW_HELP_DESC_1	戰力提升
GROW_HELP_DESC_2	玩法推薦
GROW_HELP_DESC_3	我要變強
GROW_HELP_DESC_4	推薦：
BUY_AWARD_DESC_1	超低折扣全服限時限量搶購
BUY_AWARD_DESC_2	個人限購：
BUY_AWARD_DESC_3	全服限購：
BATTLE_GET_CASH_DESC_1	最高可得9,000鑽石！
BATTLE_GET_CASH_DESC_2	冒險關卡即可獲得巨額藍鑽獎勵!
BATTLE_GET_CASH_DESC_3	已獲得：
BATTLE_GET_CASH_DESC_4	已經領光啦！冒險獲取更多鑽石！
OUTLINE_DESC_1	達成4個條件即可領取
ARENA_SERVER_CODE_DESC_104	當前挑戰玩家排名已變更，請刷新重試！
OUTLINE_DESC_1	龍珠召喚
OUTLINE_DESC_2	隨機獲得下列道具
OUTLINE_DESC_3	召喚
OUTLINE_DESC_4	達成4個條件即可領取
CONDITION_BATTLE	通關[普通.%s]
CONDITION_VILLAGE	解救村莊[%s]
CONDITION_NUMBER	%s/%s
STR_LOCAL_PUSH_TITLE_1	奢華招募
STR_LOCAL_PUSH_TITLE_2	大本營掛機
STR_LOCAL_PUSH_CONTEXT_1	酒館又有免費英雄可以招募了，快去查看吧！
STR_LOCAL_PUSH_CONTEXT_2	大本營掛機獎勵已滿，快去領取獎勵！
AWAKE_DESC_INFO	消耗覺醒神石開啟部位覺醒
FUNCTION	功能
EXPLORE	探險
GOTO_COLLECT	前往收集
LOCATION	定位
POPWINDOW_FIRSTRECHARGE_1	累計購買金鑽即有好禮相送
SELECT_DESC	選擇
DOAPPRAISE_DESC_1	進行評價，領取豐厚鑽石獎勵。期待您的好評，便於我們優化遊戲以提供更好的體驗！
DOAPPRAISE_DESC_2	前往評價
SERVER_NAME_TEST	先鋒騎士服
CHOOSE_LOGIN_TYPE	請選擇登入方式
STR_USER_CENTER	用戶中心
STR_BINDING_ACCOUNT	綁定帳號
STR_LOGOUT	注銷
STR_GUEST	遊客
STR_CHONGSHI	重試
STR_CHONXINLIANXIAN	重新連線進入遊戲
STR_REQUEST_RECORD_AUDIO	錄音權限的授權可讓您使用麥克風進行語音通訊，交流更加方便。
ACTIVITY_SIGN_HIGH_1	今日購買金鑽未達成，前往購買！
ACTIVITY_SIGN_HIGH_2	即可完成簽到！
ACTIVITY_SIGN_HIGH_3	請依次領取獎勵道具！
STR_OBB_DESC_1	正在解壓安裝文件，請耐心等待…
STR_OBB_DESC_2	安裝文件解壓失敗，請前往應用商店重新下載遊戲！
LUCKY_ROTATE_DESC1	1次
LUCKY_ROTATE_DESC2	10次
LUCKY_ROTATE_DESC3	刷新倒計時
LUCKY_ROTATE_DESC4	中獎記錄
LUCKY_ROTATE_DESC5	轉盤刷新
LUCKY_ROTATE_DESC6	是否消耗
LUCKY_ROTATE_DESC7	轉盤尚未停止！
LUCKY_ROTATE_DESC8	進行刷新！
LUCKY_ROTATE_DESC9	專屬
ABNORMAL_REPORT	異常上報
POPWINDOW_OPEN_SEVEN_1	最強英雄，限領1次！
POPWINDOW_OPEN_SEVEN_2	登陸天數：
DO_OVERSEA_LOGOUT_NOTICE	請先綁定帳號後再進行注銷
WORLD_SHOUT	世界喊話
RUNE_BAG	符文背包
CUR_DECOMPRESSION_PROGRESS	當前解壓進度：
STR_PVP_CAN_NOT_CHANGE_SPEED	您不能在PVP戰鬥中改變速度！
PERKS_DESC_1	購買立即獲得：
PERKS_DESC_2	剩餘天數：
PERKS_DESC_4	雙卡禮包
PERKS_DESC_5	激活後每日獎勵：
PERKS_DESC_6	請前往任務領取獎勵
STR_NO_BUY_ANAIN	特權卡已激活！
STR_NO_BUY_ANAIN2	高級特權卡已經激活！
STR_FORCE_UPDATE_NOTICE	請前往應用商店重新下載遊戲！
UP_HERO_MAIN_DESC_1	點擊
UP_HERO_MAIN_DESC_2	選擇消耗英雄
