Key	文本内容
text_innateDesc_42	暴擊減傷提高+
text_innateDesc_43	傷害加成提高+
text_innateDesc_44	傷害減免提高+
text_innateDesc_45	命中提高+
text_innateDesc_46	閃避提高+
text_innateDesc_47	暴擊提高+
text_innateDesc_48	抗暴提高+
text_innateDesc_61	初始怒氣提高+
text_innateDesc_62	怒氣回復速度提高+
text_innateDesc_101	全體攻擊+
text_innateDesc_102	全體護甲+
text_innateDesc_103	全體技防+
text_innateDesc_104	全體生命+
text_innateDesc_105	全體防禦+
text_innateDesc_111	全體攻擊提高+
text_innateDesc_112	全體護甲提高+
text_innateDesc_113	全體技防提高+
text_innateDesc_114	全體生命提高+
text_innateDesc_115	全體防禦提高+
text_innateDesc_121	全體護甲穿透提高+
text_innateDesc_122	全體技防穿透提高+
text_innateDesc_123	全體技能傷害加成提高+
text_innateDesc_124	全體技能傷害減免提高+
text_innateDesc_125	全體技能暴擊率提高+
text_innateDesc_126	全體負面抗性提高+
text_innateDesc_127	全體治療加成提高+
text_innateDesc_128	全體無視防禦提高+
text_innateDesc_141	全體暴擊傷害提高+
text_innateDesc_142	全體暴擊減傷提高+
text_innateDesc_143	全體傷害加成提高+
text_innateDesc_144	全體傷害減免提高+
text_innateDesc_145	全體命中提高+
text_innateDesc_146	全體閃避提高+
text_innateDesc_147	全體暴擊提高+
text_innateDesc_148	全體抗暴提高+
text_innateDesc_161	全體初始怒氣提高+
text_innateDesc_162	全體怒氣回復速度提高+
text_growhelp_strength_name_playerLv0	提升領主等級
text_growhelp_strength_name_war_college0	學習佈陣
text_growhelp_strength_name_dragon0	巨龍進階
text_growhelp_strength_name_heroQuality	上陣英雄
text_growhelp_strength_name_heroQuality4	上陣4星英雄
text_growhelp_strength_name_heroQuality5	上陣5星英雄
text_growhelp_strength_name_heroQuality6	上陣6星英雄
text_growhelp_strength_name_heroQuality7	上陣7星英雄
text_growhelp_strength_name_heroQuality8	上陣8星英雄
text_growhelp_strength_name_heroQuality9	上陣9星英雄
text_growhelp_strength_name_heroQuality10	上陣10星英雄
text_growhelp_strength_name_heroQuality11	上陣11星英雄
text_growhelp_strength_name_heroQuality12	上陣12星英雄
text_growhelp_strength_name_heroQuality13	上陣13星英雄
text_growhelp_strength_name_heroQuality14	上陣14星英雄
text_growhelp_strength_name_heroQuality15	上陣15星英雄
text_growhelp_strength_name_equipQuality2	穿戴裝備
text_growhelp_strength_name_equipQuality3	穿戴稀有裝備
text_growhelp_strength_name_equipQuality4	穿戴史詩裝備
text_growhelp_strength_name_equipQuality5	穿戴神話裝備
text_growhelp_strength_name_equipQuality6	穿戴遠古裝備
text_growhelp_strength_name_equipQuality7	穿戴創世裝備
text_growhelp_strength_name_heroLvUp0	英雄升級
text_growhelp_strength_name_equipUpgrade0	裝備強化
text_growhelp_strength_name_reborn0	英雄進階
text_growhelp_strength_name_soldier0	部隊進階
text_growhelp_strength_name_heroTitle0	頭銜提升
text_growhelp_strength_name_fate0	緣分激活
text_growhelp_strength_name_equipRefine0	裝備精煉
text_growhelp_strength_name_part0	部位覺醒
text_growhelp_strength_name_gem0	寶石鑲嵌
text_growhelp_strength_name_sky0	聖物進階
text_growhelp_strength_name_skySkill0	聖物技能
text_growhelp_strength_name_destiny0	天命強化
text_growhelp_strength_name_equipImprove0	裝備改良
text_growhelp_strength_name_skyGather0	聖物搜集
text_growhelp_strength_name_skyAwake0	聖物覺醒
text_growhelp_strength_desc_playerLv	提升領主等級，開啟新功能！
text_growhelp_strength_desc_war_college	精妙的佈陣可左右戰局！
text_growhelp_strength_desc_dragon	巨龍的誕生就是為了戰爭！
text_growhelp_strength_desc_heroQuality	趕快招募強大的英雄！
text_growhelp_strength_desc_equipQuality	穿戴神裝，摧古拉朽！
text_growhelp_strength_desc_heroLvUp	這是一切的基礎！
text_growhelp_strength_desc_equipUpgrade	打造極品裝備！
text_growhelp_strength_desc_reborn	激活英雄專屬天賦！
text_growhelp_strength_desc_soldier	打造自己的強大部隊！
text_growhelp_strength_desc_heroTitle	頭銜是身份的象征！
text_growhelp_strength_desc_fate	大幅提升基礎屬性！
text_growhelp_strength_desc_equipRefine	獲取特殊屬性！
text_growhelp_strength_desc_part	激活英雄無限潛能！
text_growhelp_strength_desc_gem	寶石是實力的象征！
text_growhelp_strength_desc_sky	獲得全體屬性加成！
text_growhelp_strength_desc_skySkill	發揮聖物極限！
text_growhelp_strength_desc_destiny	提升英雄技能等級！
text_growhelp_strength_desc_equipImprove	打造S級裝備！
text_growhelp_strength_desc_skyGather	千變萬化，百變造型！
text_growhelp_strength_desc_skyAwake	傳說沒有人能做到！
text_growhelp_play_name_100	世界冒險
text_growhelp_play_name_200	每日任務
text_growhelp_play_name_300	大本營
text_growhelp_play_name_400	競技場
text_growhelp_play_name_500	村莊爭奪
text_growhelp_play_name_600	打寶
text_growhelp_play_name_700	軍團戰
text_growhelp_play_name_800	軍團BOSS
text_growhelp_play_name_900	軍團篝火
text_growhelp_play_name_1000	王城爭霸
text_growhelp_play_name_1100	王者之戰
text_growhelp_play_desc_100	探險世界，贏珍貴資源！
text_growhelp_play_desc_200	大量經驗、鑽石！
text_growhelp_play_desc_300	大量經驗、裝備、豐富資源！
text_growhelp_play_desc_400	突破石、天命石、鑽石！
text_growhelp_play_desc_500	爭最強領主，搶遠古英雄！
text_growhelp_play_desc_600	守衛領地，掠奪資源！
text_growhelp_play_desc_700	贏取軍功、兌換高級裝備！
text_growhelp_play_desc_800	推倒BOSS，贏軍團福利！
text_growhelp_play_desc_900	烤烤火，搶紅包！
text_growhelp_play_desc_1000	登基國王，稱霸全服！
text_growhelp_play_desc_1100	高級寶石，珍稀外飾！
text_outlinecondition_name_1	進入城堡
text_outlinecondition_name_2	遇見公主
text_outlinecondition_name_3	冒險
text_outlinecondition_name_4	遇見火龍
text_outlinecondition_name_5	解救公主Ⅰ
text_outlinecondition_name_6	解救村莊Ⅰ
text_outlinecondition_name_7	獲得5顆星星
text_outlinecondition_name_8	獲得1個章魚寶物
text_outlinecondition_name_9	收服綠龍
text_outlinecondition_name_10	解救村莊II
text_outlinecondition_name_11	解救公主II
text_outlinecondition_name_12	解救法老
text_outlinecondition_name_13	獲得3個章魚寶物
text_outlinecondition_name_14	領主30級
text_outlinecondition_name_15	總戰力75k
text_outlinecondition_name_16	次日登入
text_outlinecondition_name_17	挑戰BOSS
text_outlinecondition_name_18	總戰力150k
text_outlinecondition_name_19	3條巨龍1階
text_outlinecondition_name_20	領主45級
text_outlinecondition_name_21	挑戰C級BOSS
text_outlinecondition_name_22	總戰力300k
text_outlinecondition_name_23	4條巨龍2階
text_outlinecondition_name_24	領主65級
text_outlinecondition_name_25	挑戰B級BOSS
text_outlinecondition_name_26	總戰力2500K
text_outlinecondition_name_27	5條巨龍3階
text_outlinecondition_name_28	領主90級
text_outlinecondition_name_29	挑戰A級BOSS
text_outlinecondition_name_30	總戰力5000K
text_outlinecondition_name_31	6條巨龍4階
text_outlinecondition_name_32	領主120級
text_outlinecondition_name_33	挑戰S級BOSS
text_outlinecondition_name_34	總戰力10M
text_outlinecondition_name_35	8條巨龍5階
text_outlinecondition_name_36	領主180級
text_outlinecondition_name_37	挑戰SS級BOSS
text_outlinecondition_name_38	總戰力20M
text_outlinecondition_name_39	10條巨龍6階
text_outlinecondition_name_40	領主270級
text_skill_dragonName_1	赤焰噴吐
text_skill_dragonDesc_1	對橫排敵人造成{1}傷害
text_skill_dragonName_2	回春龍息
text_skill_dragonDesc_2	治療範圍內的友軍，一共治療{1}波，每一波恢復{2}的血量
text_skill_dragonName_3	冰河世紀
text_skill_dragonDesc_3	給橫排的敵人造成{1}傷害，並減速{2}，持續{3}
text_skill_dragonName_4	龍之祝福
text_skill_dragonDesc_4	給區域內的友軍增加{1}的攻擊力，持續{2}
text_skill_dragonName_5	雷電盛宴
text_skill_dragonDesc_5	給區域內的所有敵人造成{1}的傷害，並額外降低目標的{2}怒氣
text_skill_dragonName_6	神龍四俠
text_skill_dragonDesc_6	召喚出{1}只{2}級的迅龍寶寶協助作戰，生存時間: {3}
text_skill_dragonName_7	金光護體
text_skill_dragonDesc_7	為範圍內的友軍添加一層不可被驅散的金光護盾，免疫物理傷害，持續{1}秒
text_skill_dragonName_8	冰火交加
text_skill_dragonDesc_8	給範圍的敵人造成{1}傷害，並灼燒他們，每次造成{2}的傷害，持續{3}
text_skill_dragonName_9	邪惡詛咒
text_skill_dragonDesc_9	對隨機三個敵方部隊造成{1}的傷害，施加不可被驅散的詛咒，受到傷害額外提高{2}，效果持續{3}
text_skill_dragonDesc_9_01	對隨機三個敵方部隊造成{1}的傷害，施加不可被驅散的詛咒，受到傷害額外提高{2}，效果持續到戰鬥結束
text_skill_dragonName_10	魔焰吐息
text_skill_dragonDesc_10	對範圍內的敵人造成{1}的傷害，並使目標被無視負面抗性的魔焰包裹，持續{2}
text_skill_200001_name_1	龍炎火雨
text_skill_200001_name_2	龍崖
text_skill_1000000_name_1	聖癒術
text_skill_1000000_name_2	正義之劍
text_skill_4001_name_1	戰吼
text_skill_4001_name_2	嗜血斬殺
text_skill_4002_name_1	隕石轟擊
text_skill_4002_name_2	彈跳火球
text_skill_4003_name_1	盾擊
text_skill_4003_name_2	劍刃風暴
text_skill_4004_name_1	寒冰之箭
text_skill_4004_name_2	星辰墜落
text_skill_4005_name_1	錘擊
text_skill_4005_name_2	發狂野豬
text_skill_4006_name_1	連續射擊
text_skill_4006_name_2	蓄力擊
text_skill_6001_name_1	神芒轟殺
text_skill_6001_name_2	正義化身
text_skill_6002_name_1	熔岩精靈
text_skill_6002_name_2	地獄火
text_skill_6003_name_1	英勇沖撞
text_skill_6003_name_2	獅鷲軍團
text_skill_6004_name_1	蓄力箭
text_skill_6004_name_2	疾風驟雨
text_skill_6005_name_1	潮汐之擊
text_skill_6005_name_2	海洋之舞
text_skill_6006_name_1	海洋印記
text_skill_6006_name_2	海洋之歌
text_skill_6007_name_1	死亡蝠群
text_skill_6007_name_2	死亡鐮刀
text_skill_6008_name_1	神龍怒吼
text_skill_6008_name_2	彈跳火球
text_skill_5001_name_1	樹靈守護
text_skill_5001_name_2	瘋狂生長
text_skill_5002_name_1	自然魔法
text_skill_5002_name_2	如沐春風
text_skill_5003_name_1	怒雷擊
text_skill_5003_name_2	雷霆之怒
text_skill_5004_name_1	暗殺
text_skill_5004_name_2	終極狙擊
text_skill_5005_name_1	嗜血
text_skill_5005_name_2	瘋狂斬擊
text_skill_5006_name_1	奧術秘蛇
text_skill_5006_name_2	石化凝視
text_skill_5007_name_1	聖光十字
text_skill_5007_name_2	神聖審判
text_skill_5008_name_1	孤注一擲
text_skill_5008_name_2	光明箭雨
text_skill_5009_name_1	奧義突斬
text_skill_5009_name_2	烈焰沖擊
text_skill_5010_name_1	分裂箭
text_skill_5010_name_2	黑暗之箭
text_skill_5011_name_1	瘟疫酸霧
text_skill_5011_name_2	奪命追擊
text_skill_5012_name_1	憤怒敲擊
text_skill_5012_name_2	黑鍋庇護
text_skill_5013_name_1	蛇棒守衛
text_skill_5013_name_2	混亂風暴
text_skill_5014_name_1	異變之術
text_skill_5014_name_2	士氣鼓舞
text_skill_5015_name_1	聖光
text_skill_5015_name_2	神聖守護
text_skill_5016_name_1	熔岩爆裂
text_skill_5016_name_2	聚能閃電
text_skill_5017_name_1	瘋狂刺擊
text_skill_5017_name_2	巨盾守護
text_skill_5018_name_1	銀月之力
text_skill_5018_name_2	銀月之箭
text_skill_5019_name_1	平靜之刃
text_skill_5019_name_2	靜默法術
text_skill_5020_name_1	亡靈波
text_skill_5020_name_2	亡者劇變
text_skill_5029_name_1	盾牌猛擊
text_skill_5029_name_2	地龍突刺
text_skill_5030_name_1	雷罰秘術
text_skill_5030_name_2	滅世雷瀑
text_skill_5031_name_1	巨爪猛擊
text_skill_5031_name_2	戮神沖鋒
text_skill_5032_name_1	龍母咒術
text_skill_5032_name_2	龍晶禁錮
text_skill_200001_desc_1_0	呼喚血龍之力，釋放多重流星火雨重擊所有軍團
text_skill_200001_desc_2_0	凝結血氣形成巨大的利齒，撕咬對手
text_skill_1000000_desc_1_0	治療我方生命最低的單位的血量
text_skill_1000000_desc_1_1	治療倍率：{1}
text_skill_1000000_desc_2_0	舉起正義之劍向前方砍去，對前方範圍內的敵人造成傷害
text_skill_1000000_desc_2_1	傷害倍率：{1}
text_skill_4001_desc_1_0	發出憤怒的戰吼，大幅提升周圍友軍戰鬥能力
text_skill_4001_desc_1_1	攻擊提升：{1}
text_skill_4001_desc_1_2	防禦提升：{2}
text_skill_4001_desc_1_3	持續時間：{3}
text_skill_4001_desc_2_0	快速躍起對目標發動致命的斬殺
text_skill_4001_desc_2_1	傷害倍率：{1}
text_skill_4001_desc_2_2	附加傷害：目標已損失血量*{2}
text_skill_4002_desc_1_0	召喚多枚隕石對目標及周圍的敵人造成傷害
text_skill_4002_desc_1_1	攻擊次數：{1}
text_skill_4002_desc_1_2	單次傷害倍率：{2}
text_skill_4002_desc_2_0	釋放出會在多個敵人身上彈跳的火球，造成巨大傷害
text_skill_4002_desc_2_1	傷害倍率：{1}
text_skill_4002_desc_2_2	彈跳次數：{2}
text_skill_4003_desc_1_0	用盾牌猛擊對手，造成傷害並使目標眩暈
text_skill_4003_desc_1_1	傷害倍率：{1}
text_skill_4003_desc_1_2	眩暈時間：{2}
text_skill_4003_desc_2_0	快速旋轉形成劍刃風暴對周圍敵人造成持續傷害
text_skill_4003_desc_2_1	攻擊次數：{1}
text_skill_4003_desc_2_2	單次傷害倍率：{2}
text_skill_4004_desc_1_0	對目標射出具有寒冰之力的箭，造成傷害並減低移動速度
text_skill_4004_desc_1_1	傷害倍率：{1}
text_skill_4004_desc_1_2	降低速度：{2}
text_skill_4004_desc_1_3	持續時間：{3}
text_skill_4004_desc_2_0	向空中射出箭雨，對所有目標造成大量傷害
text_skill_4004_desc_2_1	傷害倍率：{1}
text_skill_4004_desc_2_2	攻擊次數：{2}
text_skill_4005_desc_1_0	揮舞錘子，對前方圓形範圍內目標造成傷害，並擊暈目標
text_skill_4005_desc_1_1	傷害倍率：{1}
text_skill_4005_desc_1_2	眩暈時間：{3}
text_skill_4005_desc_2_0	召喚發狂小豬協助自己戰鬥
text_skill_4005_desc_2_1	發狂小豬等級：{1}
text_skill_4005_desc_2_2	持續時間：{2}
text_skill_4005_desc_2_3	召喚數量：{3}
text_skill_4006_desc_1_0	連續射擊多發箭矢打擊目標
text_skill_4006_desc_1_1	攻擊次數：{1}
text_skill_4006_desc_1_2	單次傷害倍率：{2}
text_skill_4006_desc_2_0	蓄力之後射出一支強力貫穿一橫排的箭，擊飛所有敵人並造成傷害
text_skill_4006_desc_2_1	傷害倍率：{1}
text_skill_4006_desc_2_2	擊飛時間：{2}
text_skill_6001_desc_1_0	跳到空中，落地時對範圍內的敵人造成大量傷害，並擊暈目標
text_skill_6001_desc_1_1	傷害倍率：{1}
text_skill_6001_desc_1_2	眩暈時間：{2}
text_skill_6001_desc_2_0	化身正義的使者，大幅提升自身戰鬥能力，並驅散自身負面狀態
text_skill_6001_desc_2_1	攻擊提升：{1}
text_skill_6001_desc_2_2	防禦提升：{2}
text_skill_6001_desc_2_3	持續時間：{3}
text_skill_6002_desc_1_0	從高溫的熔岩中召喚出的精靈，以炙熱的攻擊融化敵人
text_skill_6002_desc_1_1	精靈傷害倍率：{1}
text_skill_6002_desc_1_2	召喚數量：{2}
text_skill_6002_desc_1_3	熔岩精靈存在時間：{3}
text_skill_6002_desc_2_0	召喚一隻強大的地獄火協助戰鬥，召喚時會眩暈周圍的敵人
text_skill_6002_desc_2_1	傷害倍率：{1}
text_skill_6002_desc_2_2	眩暈時間：{2}
text_skill_6002_desc_2_3	地獄火傷害倍率：{3}
text_skill_6002_desc_2_4	召喚數量：{4}
text_skill_6002_desc_2_5	持續時間：{5}
text_skill_6003_desc_1_0	發起沖撞，對沿途的敵人造成傷害，並且會短暫撞暈目標
text_skill_6003_desc_1_1	攻擊次數：{1}
text_skill_6003_desc_1_2	單次傷害倍率：{2}
text_skill_6003_desc_2_0	呼喚出1名獅鷲騎士團的同伴，協助戰鬥
text_skill_6003_desc_2_1	單次傷害倍率：{1}
text_skill_6003_desc_2_2	繼承獅鷲騎士攻擊：100%
text_skill_6003_desc_2_3	繼承獅鷲騎士防禦：100%
text_skill_6003_desc_2_4	繼承獅鷲騎士生命：20%
text_skill_6004_desc_1_0	蓄力之後射出一支強力貫穿一橫排的箭，擊飛所有敵人並造成傷害
text_skill_6004_desc_1_1	傷害倍率：{1}
text_skill_6004_desc_1_2	擊飛時間：{2}
text_skill_6004_desc_2_0	短時間內向單體目標射出大量的箭矢，箭箭致命
text_skill_6004_desc_2_1	攻擊次數：{1}
text_skill_6004_desc_2_2	單次傷害倍率：{2}
text_skill_6005_desc_1_0	將潮汐之力附著在三叉戟上，對前方敵人造成大量傷害，並降低目標防禦
text_skill_6005_desc_1_1	傷害倍率：{1}
text_skill_6005_desc_1_2	防禦降低：{2}
text_skill_6005_desc_1_3	持續時間：{3}
text_skill_6005_desc_2_0	駕馭鯊魚在直線範圍內反復沖撞多次，造成傷害並擊飛沿途的敵人
text_skill_6005_desc_2_1	攻擊次數：{1}
text_skill_6005_desc_2_2	單次傷害倍率：{2}
text_skill_6006_desc_1_0	瞬間為己方全體英雄恢復一定血量，並且提升英雄攻擊
text_skill_6006_desc_1_1	治療倍率：{1}
text_skill_6006_desc_1_2	攻擊提升：{2}
text_skill_6006_desc_1_3	持續時間：{3}
text_skill_6006_desc_2_0	人魚公主悠揚的歌聲令場上敵方單位全部陷入沉睡，並緩慢回復場上友方單位生命值
text_skill_6006_desc_2_1	沉睡中單位無法行動，但不會受到普攻傷害
