关键字	中文
KAICHANGDONGHUA_DANMU_5	居然有配音，业界良心啊
OFFICIAL_WEBSITE	官网
TASK_MAP_DESC_1	巨龙
TASK_MAP_DESC_2	历史事件
TASK_MAP_DESC_3	向
TASK_MAP_DESC_4	发起了进攻
TASK_MAP_DESC_5	将
TASK_MAP_DESC_6	歼灭
TASK_MAP_DESC_7	%d年%d月
TASK_MAP_DESC_8	争霸进度：
LORD_COUNTRY_AWARD	太守国俸
MAP_CLOUD_DESC_1	以下功能即将解锁
STR_MAN	满
HAVE_LORDS	拥有太守：
LORD_COUNTRY_AWARD_TIPS	俸禄每天%s以邮件形式发放
REFINE_DESC_1	一键洗炼最多%d次，最多消耗%d金币，当有属性洗满时，自动停止
REFINE_DESC_2	洗练成功，本次洗练%d次，消耗%d金币
POKEDEX_DESC	点击图片放大
MAP_DIDI_DESC	恭喜解锁滴滴打龙
AREADY_ACTIVE	已激活
ROLE_LVUP_DESC	点击使用经验丹
ROLE_LVUP_DESC1	提升一级
ROLE_LVUP_DESC2	升级中
STR_QUIT	退出
STR_CONTINUE	继续
LOGIN_OVER_TIME	登录超时，请重新登录
RECHARGE_DESC_2	(%d次)
CHICKEN_DESC	VIP4及以上VIP礼包获得
QUIT_BATTLE_CONFIRM	退出将会扣除一次攻击次数，是否确认？
HAD_FATE	该武将已被镶嵌在缘分中
LOGIN_DESC_2	著作权人：成都市墨灵科技有限公司   出版服务单位：方圆电子音像出版社有限责任公司
LOGIN_DESC_3	批准文号：新广出审[2017]1903号   出版物号：ISBN 978-7-7979-5405-1
LOGIN_DESC_4	登记号：2016SR007520 著作权证书号：软著变补字第201613212号 备案文号：文网游备字[2016]M-SLG7646号
DIG_MINE_TREASURE	宝藏
DIG_MINE_ENEMY	守护者
DIG_MINE_BOX	秘宝
DIG_MINE_TIPS_1	挖光宝藏 终极奖励
CLICK_USE_ITEM	拖拽使用道具
STR_LOADING_TIPS	小贴士：
STR_COUNTER_DESC_1	克制：           (攻防              )
COUNTRY_SELECT_TIPS_1	（选择国家与武将阵营无关）
REMOVE_OLD_FILES_FAILED	删除旧文件失败,点击重试
TITLE_INLAY_DRAGON_GEM	龙 晶 镶 嵌
STR_EVOLUTION_CONDITION	进化条件
ALL_LEGION_ATTR_ADDITION	全军基础加成
DRAGON_GEM_TOTAL_LEVEL	龙晶总等级：
DRAGON_GEM_BAG	龙晶背包
DRAGON_GEM_BAG_1	龙 晶 背 包
STR_MAX_LEVEL	满级
STR_EVOLVE	进化
SELECT_BEFORE_INLAY	镶嵌龙晶需要先选中一个插槽
SURE_TO_SWALLOW_ANCIENT	吞噬的装备中有远古装备，是否确定？
WHETHER_DOWNLOAD_UPDATE	检测到目前版本有更新，是否下载?
STR_WINNER	赢家
WORDWAR_MATCH_DESC_1	王者之战  决赛
WORDWAR_MATCH_DESC_2	王者之战  半决赛
WORDWAR_MATCH_DESC_3	王者之战  4强赛
WORDWAR_MATCH_DESC_4	王者之战  8强赛
WORDWAR_MATCH_DESC_5	王者之战  16强赛
NUMBER_OF_LORD	太守数
NUMBER_OF_CITIES	城池数
GEM_EAT_ALL	全部吞噬
INFINITE_BATTLE_DESC_1	战 斗
INFINITE_BATTLE_DESC_2	关卡宝箱奖励
INFINITE_BATTLE_DESC_3	您已通过该关卡
INFINITE_BATTLE_DESC_4	该关卡尚未开启
INFINITE_BATTLE_DESC_5	关卡奖励
INFINITE_BATTLE_DESC_6	主线
INFINITE_BATTLE_DESC_7	支线
INFINITE_BATTLE_DESC_8	章
INFINITE_BATTLE_DESC_9	关
INFINITE_BATTLE_DESC_10	3星
STR_DIFFICULTY	难度
INFINITE_BATTLE_INFO_1	提升BOSS难度会获得更加丰富的奖励
SHAS_NOT_ENOUGH	行军令不足
CHALLENGE_UPGRADE	挑 战 提 升
INFINITE_INFO_1	挑战BOSS难度提升
INFINITE_INFO_2	挑战BOSS奖励提升
STR_UNDERSTAND	了  解
STR_OPEN_AFTER	后开启
STR_SHAS	行军令
FRIENDS_BOSS_INFO_1	对目标造成尽可能高的伤害
STR_DAMAGE	伤害
STR_BUILD_NEED_LEVEL	达到Lv.%d
TERRITORY_WAR_ERROR_1	服务器异常
TERRITORY_WAR_ERROR_201	传送次数不足
TERRITORY_WAR_ERROR_202	目标关隘上有敌方玩家
TERRITORY_WAR_ERROR_203	您处于战斗状态
TERRITORY_WAR_ERROR_204	关隘未访问
TERRITORY_WAR_ERROR_205	未找到玩家信息
TERRITORY_WAR_ERROR_206	空格子
TERRITORY_WAR_ERROR_207	找不到格子信息
TERRITORY_WAR_ERROR_208	传送目标错误，不在敌人列表里
TERRITORY_WAR_ERROR_209	传送还没开，访问的石碑还不足3个
TERRITORY_WAR_ERROR_210	目标不在相邻格子里
TERRITORY_WAR_ERROR_211	敌人列表里面没有当前领地
TERRITORY_WAR_ERROR_212	格子已经采集过
TERRITORY_WAR_ERROR_213	不能占领地方领地的矿
TERRITORY_WAR_ERROR_214	目标格子不是矿
TERRITORY_WAR_ERROR_215	目标矿已经被占领
TERRITORY_WAR_ERROR_216	不能掠夺自己领地的矿
TERRITORY_WAR_ERROR_217	已经掠夺过目标矿
TERRITORY_WAR_ERROR_218	目标格子不是怪
TERRITORY_WAR_ERROR_219	找不到怪物信息
TERRITORY_WAR_ERROR_220	共享怪物已死亡
TERRITORY_WAR_ERROR_221	个人怪物已死亡
TERRITORY_WAR_ERROR_222	找不到目标玩家
TERRITORY_WAR_ERROR_223	不能攻击本军团成员
TERRITORY_WAR_ERROR_224	目标处于战斗状态
TERRITORY_WAR_ERROR_225	奖励已领取
TERRITORY_WAR_ERROR_226	成就未达成
TERRITORY_WAR_ERROR_227	同时探索遗迹数量已达上限，提升VIP等级可提升上限
TERRITORY_WAR_ERROR_228	格子未访问过
TERRITORY_WAR_ERROR_229	您的行动力不足
TERRITORY_WAR_ERROR_230	您的耐力不足
TERRITORY_WAR_ERROR_231	无尽傀儡数量不足
TERRITORY_WAR_ERROR_232	钻石不足
TERRITORY_WAR_ERROR_233	今日购买次数已用尽，提升VIP等级可增加购买次数
TERRITORY_WAR_ERROR_234	未获得遗迹
TERRITORY_WAR_ERROR_235	遗迹数量不足
TERRITORY_WAR_ERROR_236	遗迹正在探索中
TERRITORY_WAR_ERROR_237	领地战暂未开启，敬请期待
TERRITORY_WAR_ERROR_238	传送至敌方领地的功能暂未开启，敬请期待
TERRITORY_WAR_ERROR_239	同时探索遗迹数量已达上限
TERRITORY_WAR_ERROR_240	今日购买次数已用尽
TERRITORY_WAR_ERROR_241	敌人挡住了去路
TERRITORY_WAR_ERROR_242	BOSS挑战已经关闭
TERRITORY_WAR_ERROR_244	这个怪物过于强大，您未达到挑战等级！
TERRITORY_WAR_ERROR_300	该玩家已离开
HURT_RANK	伤害榜
STR_UPGRADE_1	提  升
LEGION_CITY_BUILD_SUCCESS	%s建造成功
LEGION_CITYUPGRADE_SUCCESS	%s升级成功
UPGRADE_REQUIRE	升级需求
UPGRADE_EFFECT	升级效果
GET_HERO	领取武将
BUILDING_ALREADY_MAX_LEVEL	建筑已满级
BUILD_REQUIRE	建造需求
BUILD_EFFECT	建造效果
THANKS_FOR_PARTICIPATION	谢谢参与
COLLECT_STAGE	收集关卡
LOGIN_ERROR_MESSAGE_1	获取登录信息失败，点击重试
LOGIN_ERROR_MESSAGE_2	创建角色失败，点击重试
LOGIN_ERROR_MESSAGE_3	注册新用户失败，点击重试
LOGIN_ERROR_MESSAGE_8	openkey校验失败，点击重试
LOGIN_ERROR_MESSAGE_9	您的账号已经被锁定，请联系客服
KICK_BECAUSE_CHEAT_2	客户端数据异常，请重新登录
COUNTRY_WAR_DESC_1	阵营奖励
COUNTRY_WAR_DESC_2	个人奖励
COUNTRY_WAR_DESC_3	依据个人周荣誉和阵营排名发放阵营周奖励
COUNTRY_WAR_DESC_4	阵营
COUNTRY_WAR_DESC_5	个人
COUNTRY_WAR_DESC_6	周积分：
COUNTRY_WAR_DESC_7	排  名
COUNTRY_WAR_DESC_8	号 令
COUNTRY_WAR_DESC_9	攻击
COUNTRY_WAR_DESC_10	攻
COUNTRY_WAR_DESC_11	防
COUNTRY_WAR_DESC_12	号令发布成功
COUNTRY_WAR_DESC_13	只能向相邻的城池突进
COUNTRY_WAR_DESC_14	己方人数是防守方的2倍以上才能突进
COUNTRY_WAR_DESC_15	不在战斗中，无需突进
COUNTRY_WAR_DESC_16	你可使用撤军、突进功能或响应号令离开交战中的城池
COUNTRY_WAR_DESC_17	只能前往与自己阵营相邻的敌方城池
COUNTRY_WAR_DESC_18	是否花费%s物资发布号令，持续%s秒
COUNTRY_WAR_DESC_19	是否花费%s物资立即复活
COUNTRY_WAR_DESC_20	是否花费%s点物资，立刻返回都城
COUNTRY_WAR_DESC_21	战神附体，连斩
COUNTRY_WAR_DESC_22	系统公告
COUNTRY_WAR_DESC_23	复活时间
COUNTRY_WAR_DESC_24	每次移动需间隔5秒才能再次移动
COUNTRY_WAR_DESC_25	已经到达目标城池
COUNTRY_WAR_DESC_26	服战尚未开启    距离开始还有
COUNTRY_WAR_DESC_27	服战火热进行中    距离结束还有
COUNTRY_WAR_DESC_28	战斗冷却时间
COUNTRY_WAR_DESC_29	服战尚未开启
COUNTRY_WAR_DESC_30	正在为主公搜索敌人，请耐心等待
COUNTRY_WAR_DESC_31	正在休整兵马，请主公稍后再战
COUNTRY_WAR_DESC_32	今日第%d次发布号令，消耗%d钻石，召集阵营成员,持续%d秒。
COUNTRY_WAR_DESC_33	不能前往其他阵营都城
COUNTRY_WAR_DESC_34	开始前往目的地
COUNTRY_WAR_DESC_35	荣誉
COUNTRY_WAR_DESC_36	累计收获
COUNTRY_WAR_DESC_37	杀敌
COUNTRY_WAR_DESC_38	在城池
COUNTRY_WAR_DESC_39	将我击败
COUNTRY_WAR_DESC_40	本次出征战绩
COUNTRY_WAR_DESC_41	物资不足，是否花费%s钻石直接复活？
COUNTRY_WAR_DESC_42	物资不足，是否花费%s钻石直接撤军？
COUNTRY_WAR_DESC_43	是否立即前往号令城池：%s
COUNTRY_WAR_DESC_44	个人服战信息
COUNTRY_WAR_DESC_45	本场信息
COUNTRY_WAR_DESC_46	本周信息
COUNTRY_WAR_DESC_47	累计击杀：
COUNTRY_WAR_DESC_48	累计阵亡：
COUNTRY_WAR_DESC_49	查看奖励
COUNTRY_WAR_DESC_50	阵营周积分排名：
COUNTRY_WAR_DESC_51	阵营领地（当前归属：
COUNTRY_WAR_DESC_52	护卫
COUNTRY_WAR_DESC_53	个人荣誉单场排名奖励
COUNTRY_WAR_DESC_54	查看我的奖励
COUNTRY_WAR_DESC_55	总奖励
COUNTRY_WAR_DESC_56	人数
COUNTRY_WAR_DESC_57	积分
COUNTRY_WAR_DESC_58	天
COUNTRY_WAR_DESC_59	下
COUNTRY_WAR_DESC_60	大
COUNTRY_WAR_DESC_61	势
COUNTRY_WAR_DESC_62	所在服务器尚未满足参与条件
COUNTRY_WAR_DESC_63	当前尚未生成阵营任务
COUNTRY_WAR_DESC_64	进入服战后生成个人任务
COUNTRY_WAR_DESC_65	战
COUNTRY_WAR_DESC_66	军
COUNTRY_WAR_DESC_67	情
COUNTRY_WAR_DESC_68	重要官员
COUNTRY_WAR_DESC_69	攻方
COUNTRY_WAR_DESC_70	守方
COUNTRY_WAR_DESC_71	发布号令
COUNTRY_WAR_DESC_72	发布者：
COUNTRY_WAR_DESC_73	是否花费%s钻石清除战斗冷却？
COUNTRY_WAR_DESC_74	是否突进到该城池？
COUNTRY_WAR_DESC_75	你成功地抵御了敌人的进攻
COUNTRY_WAR_DESC_76	不远万里前来支援
COUNTRY_WAR_DESC_77	响应号令前来支援
COUNTRY_WAR_DESC_78	（在服战中进攻与防守均采用该套阵型）
COUNTRY_WAR_DESC_79	服战尚未开启，无法查看任务
COUNTRY_WAR_DESC_80	等级未达到服战参与等级，无法查看任务
COUNTRY_WAR_DESC_81	确定撤回主城，并补满全部状态么？
COUNTRY_WAR_DESC_82	（撤军将重置连续击杀玩家的记录）
COUNTRY_WAR_DESC_83	号令
COUNTRY_WAR_DESC_84	敌军过于强大，您灰溜溜的撤回了主城
COUNTRY_WAR_DESC_85	积分+%d/分钟
COUNTRY_WAR_DESC_86	玩家
COUNTRY_WAR_DESC_87	驻守阵营概况
COUNTRY_WAR_DESC_88	该阵营暂无驻守玩家
COUNTRY_WAR_DESC_89	号令发布已达上限
COUNTRY_WAR_DESC_90	击杀荣誉
COUNTRY_WAR_DESC_91	服战开启后可查看
COUNTRY_WAR_DESC_92	服战尚未开启 正在等待其他阵营加入 
COUNTRY_WAR_DESC_93	备战剩余时间
COUNTRY_WAR_MAIN_DESC_1	每周二、四、六的
COUNTRY_WAR_MAIN_DESC_2	开始，
COUNTRY_WAR_MAIN_DESC_3	结束。
COUNTRY_WAR_MAIN_DESC_4	领主等级≥
COUNTRY_WAR_MAIN_DESC_5	级。
COUNTRY_WAR_MAIN_DESC_6	攻占城池可获取
COUNTRY_WAR_MAIN_DESC_7	个人荣誉
COUNTRY_WAR_MAIN_DESC_8	。系统将依据单场和每周的战斗表现，发放丰厚奖励
COUNTRY_WAR_MAIN_DESC_9	每个阵营均有
COUNTRY_WAR_MAIN_DESC_10	进入服战
COUNTRY_WAR_MAIN_DESC_11	服战规则
COUNTRY_WAR_MAIN_DESC_12	个服满足
COUNTRY_WAR_MAIN_DESC_13	【开服%s天】
COUNTRY_WAR_MAIN_DESC_14	后可开启服战。
COUNTRY_WAR_MAIN_DESC_15	阵营积分
COUNTRY_WAR_MAIN_DESC_16	，击杀敌人可获取
COUNTRY_WAR_MAIN_TITLE_1	战斗时间：
COUNTRY_WAR_MAIN_TITLE_2	参与条件：
COUNTRY_WAR_MAIN_TITLE_3	共同目标：
COUNTRY_WAR_MAIN_TITLE_4	阵营划分：
COUNTRY_WAR_TITLE_DESC_1	阵营任务
COUNTRY_WAR_TITLE_DESC_2	个人任务
COUNTRY_WAR_LIST_TITLE_DESC_1	阵营
COUNTRY_WAR_LIST_TITLE_DESC_2	日荣誉
COUNTRY_WAR_LIST_TITLE_DESC_3	周荣誉
COUNTRY_WAR_LIST_PAGE_DESC_1	冠军阵营
COUNTRY_WAR_LIST_PAGE_DESC_2	亚军阵营
COUNTRY_WAR_LIST_PAGE_DESC_3	季军阵营
COUNTRY_WAR_RESPONSE	响 应
COUNTRY_WAR_COUNTRYNAME_1	蓝方
COUNTRY_WAR_COUNTRYNAME_2	绿方
COUNTRY_WAR_COUNTRYNAME_3	红方
COUNTRY_WAR_CAMP_1	蓝
COUNTRY_WAR_CAMP_2	绿
COUNTRY_WAR_CAMP_3	红
COUNTRY_WAR_CAMP_6	护
NEED_GOODS	需要消耗%d物资
COUNTRY_WAR_ERROR_CODE_1	服战数据异常
COUNTRY_WAR_ERROR_CODE_201	不能达到该城池
COUNTRY_WAR_ERROR_CODE_202	不能进入该城池
COUNTRY_WAR_ERROR_CODE_203	城池正在保护中
COUNTRY_WAR_ERROR_CODE_204	己方人数是防守方的2倍以上才能突进
COUNTRY_WAR_ERROR_CODE_205	没有可攻击的敌人
COUNTRY_WAR_ERROR_CODE_206	只能在存在己方人员的城池发布号令
COUNTRY_WAR_ERROR_CODE_207	找不到该玩家
COUNTRY_WAR_ERROR_CODE_208	已响应过该号令
COUNTRY_WAR_ERROR_CODE_209	该号令已失效
COUNTRY_WAR_ERROR_CODE_210	目标城池不存在
COUNTRY_WAR_ERROR_CODE_211	该号令已失效
COUNTRY_WAR_ERROR_CODE_212	复活等待中，无法进行该操作
COUNTRY_WAR_ERROR_CODE_213	当前城池已有号令正在生效
COUNTRY_WAR_ERROR_CODE_214	目标城池与所在城池不相邻
COUNTRY_WAR_ERROR_CODE_215	找不到到达路径
COUNTRY_WAR_ERROR_CODE_216	此轮服战结束之前到达不了目标城池，时间不够
COUNTRY_WAR_ERROR_CODE_217	已经领取过任务奖励
COUNTRY_WAR_ERROR_CODE_218	任务未完成
COUNTRY_WAR_ERROR_CODE_219	任务配置错误
COUNTRY_WAR_ERROR_CODE_220	匹配正在冷却中
COUNTRY_WAR_ERROR_CODE_221	物资不足
COUNTRY_WAR_ERROR_CODE_222	号令不足
COUNTRY_WAR_ERROR_CODE_223	服战未开启
COUNTRY_WAR_ERROR_CODE_224	本次服战已结束，您将离开战场
COUNTRY_WAR_ERROR_CODE_225	官职不满足需求
COUNTRY_WAR_ERROR_CODE_226	钻石不足，无法发布号令
COUNTRY_WAR_ERROR_CODE_227	当前城池正处于战斗中
COUNTRY_WAR_ERROR_CODE_228	场内同时存在号令数量已达上限(3个)
COUNTRY_WAR_ERROR_CODE_229	城池处于战斗状态
COUNTRY_WAR_ERROR_CODE_230	服务器开服天数不足
COUNTRY_WAR_ERROR_CODE_231	房间还没开启
COUNTRY_WAR_ERROR_CODE_232	玩家等级不足
COUNTRY_WAR_ERROR_CODE_233	准备阶段结束后才能进行该操作 
COUNTRY_WAR_ERROR_CODE_1001	服战币不足
COUNTRY_WAR_ERROR_CODE_1002	仅一品及以上官员可发布号令
COUNTRY_WAR_ERROR_CODE_1003	已经在这个城了
COUNTRY_WAR_ERROR_CODE_1004	没有可响应的号令
COUNTRY_WAR_ERROR_CODE_1005	物资不足，无法发布号令
COUNTRY_WAR_ERROR_CODE_1006	当前突进条件不满足
COUNTRY_WAR_RANK_LIST_TITLE_1_1	阵营周排名奖励将于
COUNTRY_WAR_RANK_LIST_TITLE_2_1	周六
COUNTRY_WAR_RANK_LIST_TITLE_3_1	服战结束后发放至邮箱
COUNTRY_WAR_RANK_LIST_TITLE_1_2	个人排名奖励将于
COUNTRY_WAR_RANK_LIST_TITLE_2_2	每场
COUNTRY_WAR_RANK_LIST_TITLE_3_2	服战结束后发放至邮箱
COUNTRY_WAR_RANK_LIST_TITLE_1_3	依据个人
COUNTRY_WAR_RANK_LIST_TITLE_2_3	周荣誉
COUNTRY_WAR_RANK_LIST_TITLE_3_3	排名领取对应的阵营周排名奖励
DAY_1	满一天
DAY_2	满二天
DAY_3	满三天
DAY_4	满四天
DAY_5	满五天
DAY_6	满六天
ACTIVITY_DAY_VOUCHSAFE	特惠礼包
ACTIVITY_DAY_VOUCHSAFE_DESC_1	今日已充值
ACTIVITY_DAY_VOUCHSAFE_DESC_2	每日充值
ACTIVITY_DAY_VOUCHSAFE_DESC_3	即可获得当日特惠礼包，
ACTIVITY_DAY_VOUCHSAFE_DESC_4	充满6天超多材料在等着您哦！
ACTIVITY_DAY_VOUCHSAFE_DESC_6	完成前一天次日开启 
ACTIVITY_DAY_VOUCHSAFE_DESC_7	%d或%d元以上
STR_AUTO_CHALLENGE	自动挑战
STR_MANUAL_CHALLENGE	手动挑战
NOT_OPEN_YET	尚未开启
RES_GET_BACK_DATE	%d月%d日
RES_GET_BACK_DESC_1	资源已全部找回
RES_GET_BACK_DESC_2	立即找回
RES_GET_BACK_DESC_3	资源找回
RES_GET_BACK_DESC_4	未参加的活动收益七天内可找回！
RES_GET_BACK_DESC_5	找回全部
RES_GET_BACK_DESC_7	已找回
RES_GET_BACK_DESC_8	免 费
RES_GET_BACK_DESC_9	一键找回
RES_GET_BACK_DESC_10	当前无可找回资源
RES_GET_BACK_TITLE_DESC_1	免费找回
RES_GET_BACK_TITLE_DESC_2	钻石找回
RES_GET_BACK_TITLE_ALL_DESC_1	免费全部找回
RES_GET_BACK_TITLE_ALL_DESC_2	钻石全部找回
MAIN_CITY_DESC_1	有新关卡
MAIN_CITY_DESC_2	继续征战
MAIN_CITY_DESC_3	山贼出没
OPEN_WHEN_LEGION_HAVE	军团成员中有%s及以上玩家激活
SELECE_LEGION_ICON_NEED_VIP	解锁该军团图标
PEOPLE_KING_TITLE_1	人 皇 套 装
ALL_ADD_ATTRIBUTE	全军增加属性
PEOPLE_KING_TITLE_DESC_1	圣武
PEOPLE_KING_TITLE_DESC_2	圣翼
PEOPLE_KING_BOTTON_DESC_1	加成
PEOPLE_KING_BOTTON_DESC_2	总加成
PEOPLE_KING_AWAKE_DESC_1	本阶每个%s加成：
PEOPLE_KING_AWAKE_DESC_2	已使用的%s加成：
PEOPLE_KING_SKILL_TITLE_1	圣武技能提升
PEOPLE_KING_SKILL_TITLE_2	圣翼技能提升
PEOPLE_KING_SKILL_DESC_1	升级后
PEOPLE_KING_SKILL_DESC_2	圣武%d阶解锁
PEOPLE_KING_SKILL_DESC_3	圣翼%d阶解锁
PEOPLE_KING_SKILL_DESC_4	技能满级
PEOPLE_KING_SKILL_DESC_5	全军
PEOPLE_KING_SUIT_TITLE	套 装 加 成
PEOPLE_KING_SUIT_DESC_1	圣武和圣翼均达到
PEOPLE_KING_SUIT_DESC_2	阶
PEOPLE_KING_CHANGELOOK_DESC_1	圣武幻形
PEOPLE_KING_CHANGELOOK_DESC_2	圣翼幻形
PEOPLE_KING_CHANGELOOK_DESC_3	拥有圣武
STR_AWAKE	觉 醒
STR_CHANGE_LOOK	幻 形
EQUIP_REFINE_DESC_1	长按可连续使用精炼石
EQUIP_REFINE_DESC_2	是否消耗下列精炼石提升一级：
OPEN_RANK_TITLE_DESC_1	活动规则
OPEN_RANK_TITLE_DESC_2	我的战力
OPEN_RANK_DESC_11	活动截止后，
OPEN_RANK_DESC_1	（每30分钟刷新一次排行榜）
OPEN_RANK_DESC_2	前%d名
OPEN_RANK_DESC_3	的玩家将获得冲榜大礼，所有玩家都将获得奖励，奖励将发放至邮箱
OPEN_RANK_DESC_4	奖励以结束当日最后一次排行榜为准，奖励通过邮件发放。
OPEN_RANK_DESC_5	名后
OPEN_RANK_DESC_6	我的等级
OPEN_RANK_BTN_DESC_1	擂台榜
OPEN_RANK_BTN_DESC_2	等级榜
OPEN_RANK_BTN_DESC_3	战力榜
OPEN_RANK_RANK_DESC_1	擂台排行
OPEN_RANK_RANK_DESC_2	等级排行
OPEN_RANK_RANK_DESC_3	战力排行
STR_GEM_NAME_1	红宝石
STR_GEM_NAME_2	蓝宝石
STR_GEM_NAME_3	绿宝石
DRAGON_CALL	巨龙召唤
HERO_GROUP	英雄阵容
CREATE_TEAM_DESC	若战队中7天无成员登录，战队将自动解散
NEWBIE_GUIDE	新手引导
BUY_GOODS	购买商品
OPEN_HOLIDAY_DESC_1	限时盛典
GROW_HELP_DESC_1	战力提升
GROW_HELP_DESC_2	玩法推荐
GROW_HELP_DESC_3	我要变强
GROW_HELP_DESC_4	推荐：
BUY_AWARD_DESC_1	超低折扣全服限时限量抢购
BUY_AWARD_DESC_2	个人限购：
BUY_AWARD_DESC_3	全服限购：
BATTLE_GET_CASH_DESC_1	最高可得9,000钻石！
BATTLE_GET_CASH_DESC_2	冒险关卡即可获得巨额蓝钻奖励!
BATTLE_GET_CASH_DESC_3	已获得：
BATTLE_GET_CASH_DESC_4	已经领光啦！冒险获取更多钻石！
OUTLINE_DESC_1	达成4个条件即可领取
ARENA_SERVER_CODE_DESC_104	当前挑战玩家排名已变更，请刷新重试！
OUTLINE_DESC_1	龙珠召唤
OUTLINE_DESC_2	随机获得下列道具
OUTLINE_DESC_3	召唤
OUTLINE_DESC_4	达成4个条件即可领取
CONDITION_BATTLE	通关[普通.%s]
CONDITION_VILLAGE	解救村庄[%s]
CONDITION_NUMBER	%s/%s
STR_LOCAL_PUSH_TITLE_1	奢华招募
STR_LOCAL_PUSH_TITLE_2	大本营挂机
STR_LOCAL_PUSH_CONTEXT_1	酒馆又有免费英雄可以招募了，快去查看吧！
STR_LOCAL_PUSH_CONTEXT_2	大本营挂机奖励已满，快去领取奖励！
AWAKE_DESC_INFO	消耗觉醒神石开启部位觉醒
FUNCTION	功能
EXPLORE	探险
GOTO_COLLECT	前往收集
LOCATION	定位
POPWINDOW_FIRSTRECHARGE_1	累计购买金钻即有好礼相送
SELECT_DESC	选择
DOAPPRAISE_DESC_1	进行评价，领取丰厚钻石奖励。期待您的好评，便于我们优化游戏以提供更好的体验！
DOAPPRAISE_DESC_2	前往评价
SERVER_NAME_TEST	先锋骑士服
CHOOSE_LOGIN_TYPE	请选择登录方式
STR_USER_CENTER	用户中心
STR_BINDING_ACCOUNT	绑定账号
STR_LOGOUT	注销
STR_GUEST	游客
STR_CHONGSHI	重试
STR_CHONXINLIANXIAN	重新连线进入游戏
STR_REQUEST_RECORD_AUDIO	录音权限的授权可让您使用麦克风进行语音通讯，交流更加方便。
ACTIVITY_SIGN_HIGH_1	今日购买金钻未达成，前往购买！
ACTIVITY_SIGN_HIGH_2	即可完成签到！
ACTIVITY_SIGN_HIGH_3	请依次领取奖励道具！
STR_OBB_DESC_1	正在解压安装文件，请耐心等待…
STR_OBB_DESC_2	安装文件解压失败，请前往应用商店重新下载游戏！
LUCKY_ROTATE_DESC1	1次
LUCKY_ROTATE_DESC2	10次
LUCKY_ROTATE_DESC3	刷新倒计时
LUCKY_ROTATE_DESC4	中奖记录
LUCKY_ROTATE_DESC5	转盘刷新
LUCKY_ROTATE_DESC6	是否消耗
LUCKY_ROTATE_DESC7	转盘尚未停止！
LUCKY_ROTATE_DESC8	进行刷新！
LUCKY_ROTATE_DESC9	专属
ABNORMAL_REPORT	异常上报
POPWINDOW_OPEN_SEVEN_1	最强英雄，限领1次！
POPWINDOW_OPEN_SEVEN_2	登陆天数：
DO_OVERSEA_LOGOUT_NOTICE	请先绑定账号后再进行注销
WORLD_SHOUT	世界喊话
RUNE_BAG	符文背包
CUR_DECOMPRESSION_PROGRESS	当前解压进度：
STR_PVP_CAN_NOT_CHANGE_SPEED	您不能在PVP战斗中改变速度！
PERKS_DESC_1	购买立即获得：
PERKS_DESC_2	剩余天数：
PERKS_DESC_4	双卡礼包
PERKS_DESC_5	激活后每日奖励：
PERKS_DESC_6	请前往任务领取奖励
STR_NO_BUY_ANAIN	特权卡已激活！
STR_NO_BUY_ANAIN2	高级特权卡已经激活！
STR_FORCE_UPDATE_NOTICE	请前往应用商店重新下载游戏！
UP_HERO_MAIN_DESC_1	点击
UP_HERO_MAIN_DESC_2	选择消耗英雄
UP_HERO_MAIN_DESC_3	合成消耗：
UP_HERO_MAIN_DESC_4	请先补齐右侧合成消耗道具
UP_HERO_MAIN_DESC_5	合成
UP_HERO_MAIN_DESC_6	合成英雄
UP_HERO_MAIN_DESC_7	英雄合成
UP_HERO_MAIN_DESC_8	点击选择用于合成的英雄
UP_HERO_MAIN_DESC_9	点击选择您想要合成的英雄
UP_HERO_MAIN_DESC_10	选择想要合成的英雄
UP_HERO_MAIN_DESC_11	暂无可用于合成的英雄
UP_HERO_MAIN_DESC_12	合成消耗材料不足
UP_HERO_MAIN_DESC_13	%d天后开启英雄合成
STR_OPEN_BY_GAMEDAY	%d天后开启
STR_MAX_MERGE_NUM	最大合成数量
STR_MONTH_CASH_GIFT_DESC	活动开启后累计购买金钻达到指定数量，即可获取丰厚返利，每月1日重置活动，请尽快参加！
STR_CLOSE_PAY	充值通道已关闭！
STR_JIAN_DING	鉴定
STR_ZHUANGBEI_TIANFU	装备天赋
STR_SHANGWEI_CHUANGDAI	该部位尚未穿戴装备
STR_ZANWU_KECHUANDAIZHUANGBEI	暂无可穿戴装备
STR_BUKE_QIANGHUA	不可强化
STR_LUZHUANG_QIANGHUA	只有紫装及以上品质的装备才可进行强化！
STR_STRENGTH_MAX_NOTICE	装备已强化至顶级！
STR_COST_EQUIP	消耗装备
STR_TIER_DESC	品阶
STR_ROLE_LV_MAX	当前已达最高等级
STR_NENGLITISHENG	能力提升
STR_LV_MAX	等级上限
STR_HERO_ATTR_UP_DESC	英雄属性提升：
STR_HERO_LV_UP_DESC	等级上限提升：
STR_AWAKE_SELECT_HERO_DESC	请选择材料英雄
STR_TEAM_SELECT_HERO_DESC	请选择上阵英雄
STR_TEAM_EXCHANGE_HERO_DESC	请选择换将英雄
STR_XUAN_ZHONG	选中
STR_CAN_COMPOUND_DESC	可合成英雄
