Key	文本内容
text_skill_6008_name_1	神龙怒吼
text_skill_6008_name_2	弹跳火球
text_skill_5001_name_1	树灵守护
text_skill_5001_name_2	疯狂生长
text_skill_5002_name_1	自然魔法
text_skill_5002_name_2	如沐春风
text_skill_5003_name_1	怒雷击
text_skill_5003_name_2	雷霆之怒
text_skill_5004_name_1	暗杀
text_skill_5004_name_2	终极狙击
text_skill_5005_name_1	嗜血
text_skill_5005_name_2	疯狂斩击
text_skill_5006_name_1	奥术秘蛇
text_skill_5006_name_2	石化凝视
text_skill_5007_name_1	圣光十字
text_skill_5007_name_2	神圣审判
text_skill_5008_name_1	孤注一掷
text_skill_5008_name_2	光明箭雨
text_skill_5009_name_1	奥义突斩
text_skill_5009_name_2	烈焰冲击
text_skill_5010_name_1	分裂箭
text_skill_5010_name_2	黑暗之箭
text_skill_5011_name_1	瘟疫酸雾
text_skill_5011_name_2	夺命追击
text_skill_5012_name_1	愤怒敲击
text_skill_5012_name_2	黑锅庇护
text_skill_5013_name_1	蛇棒守卫
text_skill_5013_name_2	混乱风暴
text_skill_5014_name_1	异变之术
text_skill_5014_name_2	士气鼓舞
text_skill_5015_name_1	圣光
text_skill_5015_name_2	神圣守护
text_skill_5016_name_1	熔岩爆裂
text_skill_5016_name_2	聚能闪电
text_skill_5017_name_1	疯狂刺击
text_skill_5017_name_2	巨盾守护
text_skill_5018_name_1	银月之力
text_skill_5018_name_2	银月之箭
text_skill_5019_name_1	平静之刃
text_skill_5019_name_2	静默法术
text_skill_5020_name_1	亡灵波
text_skill_5020_name_2	亡者剧变
text_skill_5029_name_1	盾牌猛击
text_skill_5029_name_2	地龙突刺
text_skill_5030_name_1	雷罚秘术
text_skill_5030_name_2	灭世雷瀑
text_skill_5031_name_1	巨爪猛击
text_skill_5031_name_2	戮神冲锋
text_skill_5032_name_1	龙母咒术
text_skill_5032_name_2	龙晶禁锢
text_skill_200001_desc_1_0	呼唤血龙之力，释放多重流星火雨重击所有军团
text_skill_200001_desc_2_0	凝结血气形成巨大的利齿，撕咬对手
text_skill_1000000_desc_1_0	治疗我方生命最低的单位的血量
text_skill_1000000_desc_1_1	治疗倍率：{1}
text_skill_1000000_desc_2_0	举起正义之剑向前方砍去，对前方范围内的敌人造成伤害
text_skill_1000000_desc_2_1	伤害倍率：{1}
text_skill_4001_desc_1_0	发出愤怒的战吼，大幅提升周围友军战斗能力
text_skill_4001_desc_1_1	攻击提升：{1}
text_skill_4001_desc_1_2	防御提升：{2}
text_skill_4001_desc_1_3	持续时间：{3}
text_skill_4001_desc_2_0	快速跃起对目标发动致命的斩杀
text_skill_4001_desc_2_1	伤害倍率：{1}
text_skill_4001_desc_2_2	附加伤害：目标已损失血量*{2}
text_skill_4002_desc_1_0	召唤多枚陨石对目标及周围的敌人造成伤害
text_skill_4002_desc_1_1	攻击次数：{1}
text_skill_4002_desc_1_2	单次伤害倍率：{2}
text_skill_4002_desc_2_0	释放出会在多个敌人身上弹跳的火球，造成巨大伤害
text_skill_4002_desc_2_1	伤害倍率：{1}
text_skill_4002_desc_2_2	弹跳次数：{2}
text_skill_4003_desc_1_0	用盾牌猛击对手，造成伤害并使目标眩晕
text_skill_4003_desc_1_1	伤害倍率：{1}
text_skill_4003_desc_1_2	眩晕时间：{2}
text_skill_4003_desc_2_0	快速旋转形成剑刃风暴对周围敌人造成持续伤害
text_skill_4003_desc_2_1	攻击次数：{1}
text_skill_4003_desc_2_2	单次伤害倍率：{2}
text_skill_4004_desc_1_0	对目标射出具有寒冰之力的箭，造成伤害并减低移动速度
text_skill_4004_desc_1_1	伤害倍率：{1}
text_skill_4004_desc_1_2	降低速度：{2}
text_skill_4004_desc_1_3	持续时间：{3}
text_skill_4004_desc_2_0	向空中射出箭雨，对所有目标造成大量伤害
text_skill_4004_desc_2_1	伤害倍率：{1}
text_skill_4004_desc_2_2	攻击次数：{2}
text_skill_4005_desc_1_0	挥舞锤子，对前方圆形范围内目标造成伤害，并击晕目标
text_skill_4005_desc_1_1	伤害倍率：{1}
text_skill_4005_desc_1_2	眩晕时间：{3}
text_skill_4005_desc_2_0	召唤发狂小猪协助自己战斗
text_skill_4005_desc_2_1	发狂小猪等级：{1}
text_skill_4005_desc_2_2	持续时间：{2}
text_skill_4005_desc_2_3	召唤数量：{3}
text_skill_4006_desc_1_0	连续射击多发箭矢打击目标
text_skill_4006_desc_1_1	攻击次数：{1}
text_skill_4006_desc_1_2	单次伤害倍率：{2}
text_skill_4006_desc_2_0	蓄力之后射出一支强力贯穿一横排的箭，击飞所有敌人并造成伤害
text_skill_4006_desc_2_1	伤害倍率：{1}
text_skill_4006_desc_2_2	击飞时间：{2}
text_skill_6001_desc_1_0	跳到空中，落地时对范围内的敌人造成大量伤害，并击晕目标
text_skill_6001_desc_1_1	伤害倍率：{1}
text_skill_6001_desc_1_2	眩晕时间：{2}
text_skill_6001_desc_2_0	化身正义的使者，大幅提升自身战斗能力，并驱散自身负面状态
text_skill_6001_desc_2_1	攻击提升：{1}
text_skill_6001_desc_2_2	防御提升：{2}
text_skill_6001_desc_2_3	持续时间：{3}
text_skill_6002_desc_1_0	从高温的熔岩中召唤出的精灵，以炙热的攻击融化敌人
text_skill_6002_desc_1_1	精灵伤害倍率：{1}
text_skill_6002_desc_1_2	召唤数量：{2}
text_skill_6002_desc_1_3	熔岩精灵存在时间：{3}
text_skill_6002_desc_2_0	召唤一只强大的地狱火协助战斗，召唤时会眩晕周围的敌人
text_skill_6002_desc_2_1	伤害倍率：{1}
text_skill_6002_desc_2_2	眩晕时间：{2}
text_skill_6002_desc_2_3	地狱火伤害倍率：{3}
text_skill_6002_desc_2_4	召唤数量：{4}
text_skill_6002_desc_2_5	持续时间：{5}
text_skill_6003_desc_1_0	发起冲撞，对沿途的敌人造成伤害，并且会短暂撞晕目标
text_skill_6003_desc_1_1	攻击次数：{1}
text_skill_6003_desc_1_2	单次伤害倍率：{2}
text_skill_6003_desc_2_0	呼唤出1名狮鹫骑士团的同伴，协助战斗
text_skill_6003_desc_2_1	单次伤害倍率：{1}
text_skill_6003_desc_2_2	继承狮鹫骑士攻击：100%
text_skill_6003_desc_2_3	继承狮鹫骑士防御：100%
text_skill_6003_desc_2_4	继承狮鹫骑士生命：20%
text_skill_6004_desc_1_0	蓄力之后射出一支强力贯穿一横排的箭，击飞所有敌人并造成伤害
text_skill_6004_desc_1_1	伤害倍率：{1}
text_skill_6004_desc_1_2	击飞时间：{2}
text_skill_6004_desc_2_0	短时间内向单体目标射出大量的箭矢，箭箭致命
text_skill_6004_desc_2_1	攻击次数：{1}
text_skill_6004_desc_2_2	单次伤害倍率：{2}
text_skill_6005_desc_1_0	将潮汐之力附着在三叉戟上，对前方敌人造成大量伤害，并降低目标防御
text_skill_6005_desc_1_1	伤害倍率：{1}
text_skill_6005_desc_1_2	防御降低：{2}
text_skill_6005_desc_1_3	持续时间：{3}
text_skill_6005_desc_2_0	驾驭鲨鱼在直线范围内反复冲撞多次，造成伤害并击飞沿途的敌人
text_skill_6005_desc_2_1	攻击次数：{1}
text_skill_6005_desc_2_2	单次伤害倍率：{2}
text_skill_6006_desc_1_0	瞬间为己方全体英雄恢复一定血量，并且提升英雄攻击
text_skill_6006_desc_1_1	治疗倍率：{1}
text_skill_6006_desc_1_2	攻击提升：{2}
text_skill_6006_desc_1_3	持续时间：{3}
text_skill_6006_desc_2_0	海洋之灵悠扬的歌声令场上敌方单位全部陷入沉睡，并缓慢回复场上友方单位生命值
text_skill_6006_desc_2_1	沉睡中单位无法行动，但不会受到普攻伤害
text_skill_6006_desc_2_2	沉睡时间：{1}
text_skill_6006_desc_2_3	治疗次数：4
text_skill_6006_desc_2_4	单次治疗倍率：{2}
text_skill_6007_desc_1_0	召唤死亡蝙蝠，叼起目标并进行凶猛撕咬
text_skill_6007_desc_1_1	攻击次数：10
text_skill_6007_desc_1_2	单次伤害倍率：{1}
text_skill_6007_desc_1_3	叼起时间：{2}
text_skill_6007_desc_2_0	召唤出可怕的死神镰刀，对最为虚弱的敌方英雄进行死亡拷问，并击晕目标
text_skill_6007_desc_2_1	伤害倍率：{1}
text_skill_6007_desc_2_2	眩晕时间：{2}
text_skill_6008_desc_1_0	小龙向对目标发出一道声波攻击，对目标及周围的敌人造成伤害
text_skill_6008_desc_1_1	伤害倍率：{1}
text_skill_6008_desc_2_0	小龙吐出会在多个敌人身上弹跳的火球，造成巨大伤害
text_skill_6008_desc_2_1	伤害倍率：{1}
text_skill_6008_desc_2_2	弹跳次数：{2}
text_skill_5001_desc_1_0	用自然之力守护自己，增加自身护甲，并持续恢复生命值
text_skill_5001_desc_1_1	增加护甲：{1}
text_skill_5001_desc_1_2	持续时间：{2}
text_skill_5001_desc_1_3	治疗次数：8
text_skill_5001_desc_1_4	单次治疗倍率：{3}
text_skill_5001_desc_2_0	唤醒荆棘的力量，缠绕自身周围的敌人，造成持续伤害
text_skill_5001_desc_2_1	攻击次数：10
text_skill_5001_desc_2_2	单次伤害倍率：{1}
text_skill_5001_desc_2_3	被缠绕单位无法进行普通攻击、移动
text_skill_5001_desc_2_4	缠绕持续时间：{2}
text_skill_5002_desc_1_0	为我方血量最低的英雄提供怒气回复，并持续治疗。
text_skill_5002_desc_1_1	怒气回复：{1}
text_skill_5002_desc_1_2	治疗次数：7
text_skill_5002_desc_1_3	治疗倍率：{2}
text_skill_5002_desc_2_0	使用自然之力，恢复我方全体单位的生命值
text_skill_5002_desc_2_1	治疗次数：7
text_skill_5002_desc_2_2	治疗倍率：{1}
text_skill_5003_desc_1_0	召唤落雷对前方敌人造成伤害，并击晕敌人
text_skill_5003_desc_1_1	伤害倍率：{1}
text_skill_5003_desc_1_2	眩晕时间：{2}
text_skill_5003_desc_2_0	召唤来雷电之力轰击敌方随机部队，并击晕敌人
text_skill_5003_desc_2_1	随机部队数：{1}
text_skill_5003_desc_2_2	伤害倍率：{2}
text_skill_5003_desc_2_3	眩晕时间：{3}
text_skill_5004_desc_1_0	对当前目标发动一次无视防御的暗杀
text_skill_5004_desc_1_1	伤害倍率：{1}
text_skill_5004_desc_1_2	暗杀无视目标防御：{2}
text_skill_5004_desc_2_0	对场上敌方血量最低的敌方英雄发动一次致命打击，并击晕目标
text_skill_5004_desc_2_1	伤害倍率：{1}
text_skill_5004_desc_2_2	眩晕时间：{2}
text_skill_5005_desc_1_0	娜迦女王变得嗜血而残暴，自身防御降低，获得吸血能力，攻击大幅提升
text_skill_5005_desc_1_1	防御降低：{1}
text_skill_5005_desc_1_2	吸血效果：{2}
text_skill_5005_desc_1_3	攻击提升：{3}
text_skill_5005_desc_1_4	持续时间：{4}
text_skill_5005_desc_2_0	对单个敌人疯狂进行攻击，造成大量伤害
text_skill_5005_desc_2_1	攻击次数：{1}
text_skill_5005_desc_2_2	单次伤害倍率：{2}
text_skill_5006_desc_1_0	释放一条秘蛇穿梭于地方英雄之间，造成伤害的同时吸收对方的怒气
text_skill_5006_desc_1_1	最大穿梭次数：{1}
text_skill_5006_desc_1_2	单次伤害倍率：{2}
text_skill_5006_desc_1_3	单次吸收怒气：{3}
text_skill_5006_desc_2_0	以充满石化之力的眼神凝视前方，石化前方所有单位，并造成伤害
text_skill_5006_desc_2_1	伤害倍率：{1}
text_skill_5006_desc_2_2	石化时间：{2}
text_skill_5007_desc_1_0	召唤圣光十字对前方一定范围内的目标造成伤害，并降低他们的攻击力
text_skill_5007_desc_1_1	伤害倍率:：{1}
text_skill_5007_desc_1_2	攻击降低：{2}
text_skill_5007_desc_1_3	持续时间：{3}
text_skill_5007_desc_2_0	召唤神圣剑雨，对目标区域内敌人造成大量伤害
text_skill_5007_desc_2_1	伤害倍率：{1}
text_skill_5008_desc_1_0	大幅提升自身的攻击力，并瞬间恢复自身怒气
text_skill_5008_desc_1_1	攻击提升：{1}
text_skill_5008_desc_1_2	持续时间：{2}
text_skill_5008_desc_1_3	怒气回复：{3}
text_skill_5008_desc_2_0	射出箭雨给全体敌人造成海量伤害，并有几率造成暴击
text_skill_5008_desc_2_1	单次伤害倍率：{1}
text_skill_5008_desc_2_2	箭雨轮数：{2}
text_skill_5008_desc_2_3	暴击概率：{3}
text_skill_5009_desc_1_0	将奥法之力聚集在刀上，对前方范围内的敌人造成大量伤害，并有概率暴击
text_skill_5009_desc_1_1	攻击次数：{1}
text_skill_5009_desc_1_2	单次伤害倍率：{2}
text_skill_5009_desc_1_3	暴击概率：{3}
text_skill_5009_desc_2_0	召唤烈火之柱，给目标及周围单位造成海量伤害
text_skill_5009_desc_2_1	攻击次数：{1}
text_skill_5009_desc_2_2	单次伤害倍率：{2}
text_skill_5010_desc_1_0	使自己的普通攻击可以同时攻击多个目标，并提升自身暴击能力
text_skill_5010_desc_1_1	目标数：{1}
text_skill_5010_desc_1_2	分裂箭伤害倍率：30%
text_skill_5010_desc_1_3	暴击概率：{2}
text_skill_5010_desc_1_4	持续时间：{3}
text_skill_5010_desc_2_0	向目标射出一支充满黑暗之力的箭，并召唤出黑暗骷髅攻击敌人
text_skill_5010_desc_2_1	黑暗之箭伤害倍率：{1}
text_skill_5010_desc_2_2	黑暗骷髅召唤数量：{2}
text_skill_5010_desc_2_3	黑暗骷髅攻击倍率：{3}
text_skill_5010_desc_2_4	黑暗骷髅存在时间：{4}
text_skill_5011_desc_1_0	释放带有瘟疫的酸雾，持续造成伤害并燃烧目标怒气
text_skill_5011_desc_1_1	攻击次数：5
text_skill_5011_desc_1_2	单次伤害倍率：{1}
text_skill_5011_desc_1_3	燃烧怒气：{2}
text_skill_5011_desc_2_0	插起目标并对目标进行致命砍击
text_skill_5011_desc_2_1	攻击次数：2
text_skill_5011_desc_2_2	单次伤害倍率：{1}
text_skill_5011_desc_2_3	插起时间：{2}
text_skill_5012_desc_1_0	用平底锅连续砸击目标，并附带吸血效果
text_skill_5012_desc_1_1	攻击次数：{1}
text_skill_5012_desc_1_2	单次伤害倍率：{2}
text_skill_5012_desc_1_3	吸血效果：{3}
text_skill_5012_desc_2_0	开启平底锅的庇护，自身受到伤害降低，并且反弹受到的伤害
text_skill_5012_desc_2_1	伤害减免：{1}
text_skill_5012_desc_2_2	反弹伤害比例：{2}
text_skill_5012_desc_2_3	持续时间：{3}
text_skill_5013_desc_1_0	召唤出两根恶毒的蛇棒守卫协助攻击
text_skill_5013_desc_1_1	蛇棒伤害倍率：{1}
text_skill_5013_desc_1_2	持续时间：{2}
text_skill_5013_desc_1_3	召唤数量：{3}
text_skill_5013_desc_2_0	召唤出混乱风暴对大范围内的敌人造成伤害，并且降低他们受治疗的效果
text_skill_5013_desc_2_1	伤害倍率：{1}
text_skill_5013_desc_2_2	治疗效果降低：{2}
text_skill_5013_desc_2_3	持续时间：{3}
text_skill_5014_desc_1_0	将目标及其部队全部变成无法行动的小蛇，并造成伤害
text_skill_5014_desc_1_1	伤害倍率：{1}
text_skill_5014_desc_1_2	变蛇持续时间：{2}
text_skill_5014_desc_2_0	提升我方全体英雄的攻击
text_skill_5014_desc_2_1	攻击加成：{1}
text_skill_5014_desc_2_2	持续时间：{2}
text_skill_5015_desc_1_0	召唤一道圣光从天而降，治疗血量最低的友方英雄
text_skill_5015_desc_1_1	治疗倍率：{1}
text_skill_5015_desc_2_0	施展神圣守护，使全体友方英雄在一段时间内免疫普通攻击
text_skill_5015_desc_2_1	持续时间：{1}
text_skill_5016_desc_1_0	召唤火焰之力灼烧敌人，给目标范围内的敌人造成伤害
text_skill_5016_desc_1_1	伤害倍率：{1}
text_skill_5016_desc_2_0	向目标释放出一道恐怖至极的闪电，造成巨大伤害
text_skill_5016_desc_2_1	伤害倍率：{1}
text_skill_5017_desc_1_0	对前方范围内的敌人进行疯狂刺击，攻击附带吸血效果
text_skill_5017_desc_1_1	攻击次数：{1}
text_skill_5017_desc_1_2	单次伤害倍率：{2}
text_skill_5017_desc_1_3	吸血效果：{3}
text_skill_5017_desc_2_0	举起手中的巨大盾牌，降低全体单位受到的伤害
text_skill_5017_desc_2_1	伤害减免：{1}
text_skill_5017_desc_2_2	持续时间：{2}
text_skill_5018_desc_1_0	使自身的普通攻击可以对目标射出多支箭矢。并提升自身攻击力
text_skill_5018_desc_1_1	普攻箭矢数：3
text_skill_5018_desc_1_2	普攻伤害倍率：{1}
text_skill_5018_desc_1_3	攻击提升：{2}
text_skill_5018_desc_1_4	持续时间：{3}
text_skill_5018_desc_2_0	发动银月之力射出一支银月之箭，对目标造成大量伤害，并眩晕一段时间
text_skill_5018_desc_2_1	伤害倍率：{1}
text_skill_5018_desc_2_2	眩晕时间：{2}
text_skill_5019_desc_1_0	发出在多个目标之间弹射的平静之刃，造成伤害的同时，将燃烧目标的怒气
text_skill_5019_desc_1_1	弹射次数：{1}
text_skill_5019_desc_1_2	单次伤害倍率：{2}
text_skill_5019_desc_1_3	燃烧怒气：{3}
